,book_id,recommendation_score,num_pages,publication_year,similar_books
152,9415946,0.5907355401410923,371.0,2011.0,"['11672159', '7224584', '284511', '404857', '7969452', '5312124', '13540727', '9535357', '4422777', '6725896', '32179385', '12506433', '14742002', '29502079', '12883644', '644341', '44537', '14342606']"
153,12193399,0.5286719559141831,1320.0,,"['13096012', '6240779', '7663248', '9905177', '1019567', '5967548', '17333914', '10786926', '13373170', '9874314', '10778761', '5940948', '13539491', '6678095', '6887355', '10151926']"
154,13640908,0.48642831919399443,304.0,2012.0,"['13548943', '16638040', '15793634', '18159802', '12305328', '16075607', '12463388', '21948088', '13623855', '6400940', '21145172', '12933357', '7824314', '14781534', '17679377', '13552760', '13423048', '9668661']"
155,15724908,0.5610633488517405,194.0,2015.0,"['17662382', '13498668', '13640928', '17790646', '12241620', '13014354', '14325848', '15700479', '17450990', '13598104', '8569145', '15764736', '27352123', '16068950', '25729635', '16309640', '5323390', '18657107']"
156,29241212,0.4145639335785676,368.0,2016.0,"['33509076', '28691932', '28954021', '28259112', '28220892', '25488299', '25721483', '23566912', '29741905', '22296822', '25365584', '31371729', '28962906', '28554825', '19370891', '28600081', '25361965', '27865313']"
157,5988375,0.48923837359622363,342.0,2009.0,"['6453485', '6432786', '2168861', '501442', '5416415', '2855252', '2240429', '2336321', '7840832', '5997734', '9642271', '6555008', '11213380', '6122181', '7508223']"
158,32332938,0.45365980825553287,288.0,2017.0,[]
159,729760,0.5014935280606931,331.0,2002.0,"['156783', '2819368', '189109', '8130322', '27059', '7767483', '68021', '12814346', '424609', '2894583', '206662', '6661321', '3373828', '68010', '12970063', '534595', '20001', '94702']"
160,3860528,0.42147963001613237,292.0,2008.0,"['101038', '383129', '15865064', '1253424', '25065', '1800726', '165543', '908109', '2192272', '530885', '6100506', '16002491', '3212034', '6415022', '3392006', '878879', '7153049', '16789']"
161,13589148,0.552427908025077,464.0,2012.0,"['10336712', '9756629', '9939156', '10285181', '16113771', '2239368', '12869669', '8884237', '6633102', '8700172', '10390172', '9373152', '9476967', '13224616', '7552700', '8036916']"
162,13589141,0.46762086181699913,311.0,2012.0,"['809574', '116566', '81039', '222219', '458381', '1102042', '176823', '20893315', '15810153', '17611231', '23303485', '6352686']"
163,15793077,0.47745166568679875,42.0,,"['938544', '13578175', '13502958', '29394', '6342483', '17608111', '811161', '7876746', '6407550']"
164,7118679,0.4147879667353426,473.0,2010.0,"['13501633', '6678045', '7062539', '185639', '5537014', '6276214', '9664976', '70585', '836592', '28727', '8707334']"
165,2903595,0.5567908608639159,341.0,2008.0,"['827902', '2302536', '1161439', '100684', '58068', '702040', '355606', '3125137', '949457', '119816', '581163', '258569', '6838961', '1089323', '1032336', '891586']"
166,21010919,0.4256342154450443,676.0,,"['17899422', '19106050', '22463760', '18486037', '17302559', '17288745', '17333287', '16190313', '18665096', '25399383', '17680025', '25543925', '17910112', '1961496', '9419570', '7788549', '29917071', '18490629']"
167,29939303,0.4070747059750261,336.0,2017.0,[]
168,11738736,0.5452677831977174,416.0,2011.0,"['21826482', '20613610', '22822933', '7552700', '8884237', '7796272', '10285181', '12389683', '11168184', '25863014', '12019220', '22093255', '1956555', '7946355', '8700172', '6454489', '9476967']"
169,537050,0.48217275627369693,390.0,,"['49612', '227416', '462793', '3425216']"
170,537052,0.5247914531504955,311.0,2004.0,"['2850734', '6371720', '63339', '1999660', '9470915', '6345760', '9531', '793012', '6383769', '183272', '7327327', '6659537', '1130421', '12814582', '1194366', '15766776', '7507890', '3261010']"
171,34631931,0.45358371119668217,,,[]
172,16172547,0.41483165213734385,376.0,2013.0,"['6582496', '10799644', '12814594', '8198773', '944555', '1335568', '12887497', '13235961', '6993091', '920795', '432879', '9626382', '11487807', '12393566']"
173,2269324,0.448664850570065,336.0,,"['4953254', '6614259', '1384536', '733349', '4314730', '1285709', '3407450', '2516463', '3108920', '6956725', '7191216', '744170', '2765973', '11270740', '4531220', '1654707', '2253942']"
174,27834845,0.4551397111278911,448.0,2016.0,"['35083339', '22909838', '16056352', '22057201', '32764660', '17333180', '22062202', '26218178', '21480854', '29939390', '17926437', '3065773', '35294265', '24157098', '10085735', '18054071']"
175,18490551,0.4140037837212731,272.0,2014.0,"['22291630', '20307078', '19145465', '23197281', '18273285', '20706288', '20613835', '18405488', '22926534', '16087000', '18308645', '16059382', '13640908', '17290555', '20791635', '19500357', '547847', '25716690']"
176,6358975,0.406652182048574,324.0,2010.0,"['985082', '11413979', '2059753', '1391381', '1506919', '1801073', '2974764', '1519289', '17735191', '1613726', '498428', '34420', '420022', '904646', '4524337', '604656', '317375', '237181']"
177,8730060,0.5157509560755413,254.0,2010.0,"['8585694', '5971953', '7291998', '12000770', '11391482', '10502331', '13038556', '13173311', '12608870', '11681132', '10888884', '8296562', '13067231', '11492014', '12253483', '12948589']"
178,13221028,0.4525030135002343,272.0,2012.0,"['15802651', '9974013', '10980805', '28200', '15751206', '23172734', '13531094', '13586747', '6998617', '23172739', '11470101', '13436370', '13133021', '14930830', '17684772', '9521540', '7824314', '13228522']"
179,13221027,0.5446760202004921,288.0,2012.0,"['6393179', '13513409', '11594370', '4862337', '16043628', '140006', '12317217', '15814444', '9462779', '11850834', '18478208', '1611410', '10471419', '13637988', '15803874', '2346670', '12925395', '24065']"
180,13133307,0.45371143325562535,,2006.0,"['8429687', '1085771', '2470643', '3196717', '7296271', '3302568', '44190', '7797852', '7884969', '9998730', '8437831', '3993839']"
181,22009092,0.4177764764976498,,2014.0,"['25581336', '23015343', '16085458', '5110316', '29213589', '18114092', '1903158', '8946858', '20619274', '17156415', '13073218', '270487', '17927473', '22750124', '15720402', '20417843', '18398495']"
182,17155787,0.5604615208358752,304.0,2013.0,"['13589131', '17332422', '12873027', '15814500', '17286735', '17596262', '16248123', '14758712', '16039122', '18079680', '17165987', '17320980', '16086828', '7107790', '2422837', '22291642', '12988004', '17287926']"
183,18307001,0.4490281780234402,352.0,2014.0,"['17924944', '17411119', '26830535', '13399051', '17561818', '18041321', '17846767', '17074900', '17876228', '14931151', '18050009', '18812477', '20613807', '18243852', '24908141', '13260425', '18631964', '20553857']"
184,10699613,0.44362243933401085,332.0,2011.0,"['2295829', '6371117', '6780439', '13047090', '7977037', '8542996', '9728843', '3570231', '3054684', '13533758', '9760071', '8428064', '6319978']"
185,51106,0.5565150163363431,468.0,,"['397400', '554095', '13506', '152427', '554202', '70585', '463036', '367158', '81078', '77364', '362592', '195381', '71896', '58891', '133456']"
186,51104,0.4409400397734565,400.0,2003.0,"['1669217', '2430620', '250612', '92756', '222952', '741082', '70585', '444315', '3026012', '6607916', '122103', '1041257', '81013', '268439', '357830', '616261']"
187,51105,0.4643985320795047,384.0,2003.0,"['653075', '477078', '176521', '248535', '193770', '507506', '12810754', '503322', '169878', '937725', '19822', '455757', '444313', '1669217', '170293', '1753144', '2357073', '6095419']"
188,6068551,0.7712350045967579,390.0,2009.0,"['12680993', '6380822', '3064985', '6598207', '7100490', '6658573', '2321296', '9659607', '321645', '3657138', '9702149', '8662410', '6344423', '5495243', '3817859', '3389671', '3188580', '3157877']"
189,93480,0.4744078989873638,369.0,2006.0,"['156295', '62319', '277895', '307353', '11691084', '9892', '317788', '6519357', '11315627', '6662971', '1066445', '1498094', '307357', '9659252', '5988375', '3294488', '8076157']"
190,4779934,0.4656879006784374,336.0,2009.0,"['7787857', '1802711', '6870698', '24397043', '123578', '1809175', '1222817', '610370', '140260', '4371533', '3240083', '6096231', '1228406', '7305155', '105571', '203659']"
191,13547250,0.4088437817099983,368.0,2012.0,"['9642277', '12087779', '22460532', '15812190', '11903141', '12698253', '12990566', '25943115', '13759166', '13141233', '12986169', '22214719', '12044946', '17315821', '13640234', '18191368', '15982000', '8437722']"
192,10836471,0.5923556139300169,264.0,2011.0,"['15798680', '15798757', '11451112', '13590977', '17316589', '15797695', '16030663', '25256386', '17210471', '987756', '16068956', '16240729', '16002023', '497819', '12458860', '15798660', '13112915', '17339214']"
193,2457253,0.4765336725058801,416.0,2008.0,"['6913778', '6567484', '7615403', '8531539', '5200548', '5937605', '5863651', '4914044', '5037673', '7022317', '1090249', '6951425', '1348596', '6056717', '3391271', '9766146', '9466833', '8698731']"
194,587314,0.48674508100233066,165.0,1986.0,"['1351679', '1782811', '530582', '1116594', '1195394', '984168', '24781', '298523', '793903', '207330', '2084776', '825546', '818095', '904372', '1077808', '1113797', '65954', '1041101']"
195,587315,0.5266610154915581,241.0,2002.0,"['24782', '151370', '365058', '179579', '750609', '122947', '10954417', '7212010', '8248', '1188081', '7987', '560637', '153785', '312077', '1953964']"
196,587316,0.5453530586919189,240.0,2002.0,"['312081', '24782', '979768', '7987', '199155', '59326', '8252', '24963', '6081980', '149418', '1953965', '444380', '73930', '60179']"
197,587317,0.5141853131070839,257.0,2002.0,"['444380', '24779', '199155', '60179', '1953964', '2583877', '18130', '312077', '6447415', '201342', '264007', '377592']"
198,587311,0.5107218316906648,244.0,1986.0,"['24779', '774175', '694997', '2408007', '47521', '158992', '377894', '312080', '36638', '248584']"
199,587312,0.47299337854832857,131.0,1986.0,"['24779', '694942', '377891', '36644', '2408007', '295806', '312081', '252205', '47572', '763489']"
200,587313,0.4591834394083083,274.0,1987.0,"['694942', '24779', '2408007', '519933', '377893', '312081', '36644', '77366', '225781']"
201,3210670,0.4467237502854239,305.0,2008.0,"['39623', '3944732', '1268163', '7968415', '5885269', '1363210', '7875494', '16171595', '7705429', '8577898', '13480407', '6308153', '7224383', '738440']"
202,34535434,0.5166712782844409,406.0,2017.0,[]
203,8064867,0.43645419999477336,293.0,2010.0,"['8488204', '6829356', '363551', '7540697', '6340838', '215616', '3347214', '11646671', '12669945', '7119624', '8683994', '7435194', '6069327', '89709', '16004820', '3098357', '6795250', '196783']"
204,2942523,0.5172602450889837,343.0,2008.0,"['6065889', '8420952', '13806', '7022843', '6077427', '400899', '2386455', '3314369', '9787905', '13096215', '7979699', '949347']"
205,29889256,0.43256613166301217,288.0,2016.0,"['263021', '836964', '908311', '270259', '60926', '27059', '968827', '145356', '123673', '41069', '142181', '598099', '637400', '190999', '229021', '13821', '206662']"
206,3432478,0.6799093323193625,310.0,2009.0,"['8051458', '9917998', '31351167', '6350211', '12043771', '9554790', '6494966', '9433912', '7731996', '7171748', '12087573', '9065272', '8619943', '9680114', '6750738', '6933141', '7059135', '9975679']"
207,912625,0.5277888070652781,370.0,2007.0,"['1720060', '874863', '6516855', '1496297', '310555', '4413273', '420184', '1206331', '6520574', '634043', '3673665', '320700', '4494813', '12244654', '805425']"
208,7743162,0.5387589850200262,909.0,2013.0,"['938544', '13578175', '13502958', '29394', '6342483', '17608111', '811161', '7876746', '6407550']"
209,14415615,0.38254775630056154,325.0,2012.0,"['15739406', '13482720', '12567356', '13560382', '13393308', '16731475', '16102982', '11568866', '13641613', '12777016', '16242448', '17180974', '33840842', '9840355', '16097868', '17212713', '13040265', '12650685']"
210,68513,0.5631836368146824,336.0,2007.0,"['7724257', '1257271', '987508', '6929566', '18811222', '317616', '819060', '17159382', '12458287', '13549029']"
211,274868,0.5587233848132104,,,"['6757375', '6091035', '42288', '458071', '340108', '196942', '870667', '715058', '1267733', '23311617', '11377373', '13356652', '1112665', '632856', '653926', '835027', '25162', '1801618']"
212,27133441,0.4030543361945033,312.0,2015.0,"['29848011', '23556821', '29508636', '17377132', '20871635', '10920416', '13493405', '28947365', '29915954', '26783802', '872716', '28966729', '26113138', '17365727', '23604418']"
213,9630640,0.4029980647151026,,,"['9065418', '8530245', '13381880', '21564028', '26879705', '1826950', '8589566', '12188160', '13382366', '8869599', '26597690', '7159932', '17608363', '12822539', '17881356', '19505978']"
214,13623767,0.43636371299242516,320.0,2013.0,"['16074389', '14806965', '12551093', '13160327', '13330623', '499258', '17133246', '13623811', '13436370', '14454755', '11737298', '18814027', '553826', '12013126', '18691027', '13259317', '13231998', '18465539']"
215,1250251,0.44906476613642343,280.0,2006.0,"['263176', '50750', '502556', '6329322', '68400', '712216', '46481', '284138']"
216,2705034,0.5121422254224574,643.0,2008.0,"['2903736', '10790277', '1166599', '6065889', '3754026', '13569581', '61886', '3577266', '45101', '127455', '20883847', '91964', '944073']"
217,6033372,0.513975023515107,175.0,2009.0,"['6260741', '15712189', '6123353', '6465160', '1020995', '12486686', '8716137', '6716831', '6977252', '6989840', '324056', '13335316', '2625827', '8079617', '7715816', '80666', '9964909', '11093880']"
218,26850355,0.4773851679115115,292.0,2015.0,"['25662992', '27155399', '27847163', '23258641', '14428094', '27134604', '26268604', '18382145', '22850966', '18074672', '14429097', '29902036', '18010180', '28240076', '28198386', '28054306']"
219,8484869,0.43041933816157885,,2010.0,"['8844576', '3360432', '10001246', '898664', '1508845', '2367020', '2332016', '7533903', '9642750', '6568326', '11306871', '10832786', '2210151', '10806248', '6990394', '10384734', '10817250']"
220,871431,0.46735694763104874,224.0,1990.0,"['611637', '1889980', '25933', '50368', '444399', '291340', '327008', '717843', '26134', '1226227', '448160', '762311', '6353906', '129678', '1678929', '5988584', '643062', '726054']"
221,7136307,0.5641759539878891,391.0,2010.0,"['7740152', '6421588', '7831742', '6763961', '10800916', '9666812', '7488244', '6261522', '544257', '15768191', '9671126', '6377326', '13605727', '10118172', '8109130', '9553503', '7896345', '13487029']"
222,17779549,0.4477869479148494,438.0,2013.0,"['7979699', '6399850', '18211107', '16668339', '13590715', '17571692', '20491017', '15713882', '16668583', '25159315', '18100373', '15774644', '22755268', '26021051', '2350591', '24300472', '18114110', '18163999']"
