,author_id,book_id
249,6244,"[11795449, 22675928, 25861903, 10552088, 6632166, 1033662, 30842347, 137896, 6391901, 2295534, 6303533, 555500, 861167, 6275997, 15755709, 525751, 525752, 34262, 34263, 9531, 126018, 131161, 20322287, 18296022, 3246035, 953260, 8329766, 22540276, 6582080]"
250,6245,"[10552088, 1033662, 6303533, 555500, 861167, 525751, 525752, 34262, 34263, 9531, 126018, 131161, 3246035, 6582080]"
251,6252,"[15793077, 7743162, 18050012, 228665, 187065, 700769, 7303820, 618166, 618162, 865324, 1111615, 140974, 8253920, 242793, 8675071, 7743175, 6374361, 13169857, 1111608, 1111600, 233649, 618171, 113435, 1166599, 7303819, 22369392, 10644631, 867544, 23847904, 359820, 7141427, 187049, 893763, 893762, 893761, 893760, 372306, 1001544, 7932486, 891674, 9539, 140975, 830981, 13895, 13890, 13891, 1190036, 16052859, 34897, 332210, 13513483, 13513481, 77232, 1231807, 893759, 618158, 6718729, 568473, 22369377, 13888, 35234, 35232, 35233, 35231, 10388881, 539392, 11826332]"
252,6256,"[15824168, 8679140, 12437907, 10393851, 7762834, 14002, 153219, 7920255, 13548142]"
253,6259,"[244475, 20821386, 599957, 13543005, 15808433, 13075659, 28504480, 458314, 194003, 24611620, 458322, 228564, 6544020, 627720, 15808311, 3630983]"
254,6261,"[71894, 18122693]"
255,6262,[125755]
256,6268,"[303251, 7095698, 9553, 10993032, 163294, 4945081, 10240153, 17828166, 22152434, 64028, 28866, 25885292, 22151672, 7705774, 28815449, 27774651, 27209430, 180426, 15706711, 313269, 313268, 313263, 313262, 313260, 313267, 313266, 313265, 12823428, 490130, 33000428, 23659164, 13149204, 8736477, 9505042, 6696843, 108385, 282783, 3553722, 490211, 490216, 6577773, 287631, 22151847, 22152502, 13624649, 26026040, 6869353, 17412109, 252999, 8736458, 8335119, 6353001, 488214, 156295, 17412093, 17412099, 1017300, 219942, 33000430, 313256, 313259, 304028, 25058405, 20821327, 1237461, 25476541, 22043566, 1583470, 2444135, 5603148, 6933479, 31473152, 94813, 184324, 6147527, 287634, 287635, 287632, 287633, 287630, 621616, 229280, 490196, 2403889, 10606009, 9549533]"
257,6296,"[13329252, 2282320]"
258,6297,[1091582]
259,6327,[485165]
260,6331,[659855]
261,6373,[137071]
262,6376,"[80689, 84246]"
263,6377,[587293]
264,6378,"[26368662, 122999, 335958, 23811731, 700620, 88179, 6356046, 139987]"
265,6379,[9767]
266,6404,"[424609, 7850063]"
267,6412,[440496]
268,6503,"[32061282, 26836052]"
269,6587,"[6163754, 6034660, 126437, 6375862, 9466840, 7876746, 795034, 23340, 13519598, 13519596, 6721385, 6528962, 91981, 17802438, 317450, 3689171, 28585686, 28687, 28689, 8997810, 6661489, 77563, 13542846, 317449, 13600356, 5322151, 28692, 28693, 28691, 28694, 28695, 28698, 6714177, 481866, 10092, 10090, 77232, 16087853, 92377, 1448631, 15832300, 16108066, 10084]"
270,6603,"[1060958, 730596, 248537, 375980, 375985]"
271,6604,[375985]
272,6620,"[30139665, 33024, 10307510, 27389987]"
273,6632,[129125]
274,6633,[17707758]
275,6760,"[3395318, 10559622]"
276,6765,[15844279]
277,6777,[2963899]
278,6779,"[768950, 13109207]"
279,6781,"[786621, 10336]"
280,6815,[141834]
281,6836,"[29737444, 25893837, 23387877, 33216616]"
282,6853,[1843531]
283,6878,"[356280, 930056, 217518, 7945295]"
284,6921,[6018080]
285,6928,"[759718, 754004]"
286,6941,"[15806786, 97126, 19580, 10393851, 17707758, 6313798, 397400, 7637398, 10607, 19593, 13444, 13573634, 539127, 36313, 59219, 11212021, 1589581, 10626, 6254610, 118074, 24998915]"
287,6943,"[3175530, 18591451, 828878, 320700, 1335019]"
288,6944,"[6313798, 18596555]"
289,6986,"[352299, 352298, 47315, 1913178, 17658001, 725944, 578200]"
290,6988,"[10483223, 1843531, 33532, 33531, 893791, 2132280, 279969, 91929, 10690, 22543648, 17238, 141183, 822912, 120240, 17245, 17240, 7970778, 14800993, 692384, 692389, 1032701, 989088, 588495, 543300, 13493042, 2330339, 11257644, 3471403, 297823, 452304, 72485, 6370801, 118074, 13584789, 70985, 3326895, 9786023]"
291,6989,[571197]
292,7025,"[81042, 6304918, 13339767, 6375862, 15793149, 10594929, 10393851, 430787, 873632, 249855, 92141, 24938, 828418, 1752611, 706832, 10750, 6064006, 13414149, 6251725, 824444, 34217477, 567586, 13522, 3287692, 20708810, 2337147, 158395, 7945295, 7850063, 363416, 7841744, 6541090, 37442, 3124249, 24934, 24930, 13521, 15858, 16108066, 350500, 18943]"
293,7105,"[982630, 176972, 24213]"
294,7116,"[588369, 972801, 10897, 2766898]"
295,7128,"[18718925, 23278546, 7637398, 25603695, 16074961, 15946134, 13131693, 12283261, 13613563]"
296,7195,"[13642528, 8339286]"
297,7231,[10376272]
298,7245,[150864]
299,7271,[2865290]
300,7308,"[587314, 587311, 587312, 587313, 423120, 896455, 210331, 925726, 222575, 222576, 24963, 116349, 471920, 153850, 11313, 11312, 11310, 28615, 11308, 11306, 428050, 210329, 11311, 222577]"
301,7338,[685529]
302,7415,"[620486, 182547, 7416873, 6313798, 6661321, 219376, 13329252, 92544, 416059, 1154166, 28588, 6340422, 499214, 18596555, 3302568]"
303,7430,"[995103, 6356190, 18003, 408854, 452318]"
304,7431,"[94767, 34084, 995127, 18072, 32198259]"
305,7464,[6313798]
306,7536,[6261472]
307,7540,"[91836, 95914, 95910, 95913]"
308,7577,"[6163754, 333722, 333727, 26582, 23267873, 31336, 23591092, 6428035, 481559, 386376, 11901, 159205, 159206, 159501, 3720514, 159543, 2382052, 1183696, 6989932, 333707, 159750, 66361, 777575, 43805, 43782, 43781, 43780, 31342, 31340, 31341, 43824, 159436, 6412768, 6282915, 333709, 455218, 6096675, 43758, 924680, 6340422, 34778, 43797, 21412673, 43818, 43815, 43814, 31333, 31332, 31331, 31330, 31337, 31338, 119090, 119091, 119092, 159424, 159429, 17262197, 396356, 7790906, 3683, 333715, 333714, 333716, 333719, 1178842, 12880428, 436044, 43763, 43808, 70988, 159339, 159575, 159579, 119089, 617539, 159451, 2924362, 887895, 15841830]"
309,7581,"[2741850, 33024398, 6163754, 5055481, 13330913, 24537359, 10853751, 23398668, 5739760, 23006161, 6725785, 6561976, 5391115, 7343947, 3422075, 6914086, 7839170, 6561933, 2444203, 841817, 11765920, 13136581, 6372501, 7141610, 21480854, 7802883, 9637907, 6914102, 2871256, 6721385, 6996918, 22789111, 6528962, 24402500, 10857421, 15712903, 25174874, 18209344, 18192958, 7840832, 6382952, 25913699, 9816552, 910153, 12277322, 910154, 910155, 10869776, 11915, 6255758, 18089962, 7810517, 4107256, 1593270, 17827953, 140098, 25111052, 12849320, 23471830, 619299, 3675093, 10417398, 6615018, 618203, 14811468, 862350, 20782719, 5597552, 19041032, 701795, 1133980, 5473470, 25388580, 8269450, 25174926, 11920, 11921, 17310066, 7811245, 7896345, 7811212, 34497909, 16101040, 2800905, 7508223, 9549267, 12140024, 11922, 10810955, 30268, 19145072, 2813124, 7797032, 6667612, 4916680, 23398746, 29496506, 6468666, 10459088, 6976916, 1541884, 18398797, 11916, 11919, 11918, 6539105, 7857695, 16058665, 9619273, 25174916, 10863148, 125926, 125925, 1773616, 6914119, 16142043, 11864728, 20893316, 6372499, 7989500]"
310,7582,"[10603241, 10222479]"
311,7601,"[7860544, 739891, 11251546, 13057774]"
312,7608,"[6505011, 11251546, 20299673, 24044140]"
313,7610,"[845651, 499214]"
314,7622,[120240]
315,7659,[6313798]
316,7710,"[27038914, 27038915, 1267905, 19824385, 1914018, 293479, 283867, 6290885, 13260060, 302457, 9833170, 279501]"
317,7717,"[456920, 901690, 7637398, 7932356, 1260933, 1019686, 282864, 76620, 12444, 12442, 12147, 12148, 16644104, 92408, 13424935, 13543580, 10258076, 12150, 1140906, 22589085, 901687]"
318,7719,"[30971733, 7047862]"
319,7728,[47323]
320,7742,"[13154571, 2072153, 28361285, 25361876, 15797015, 2871250, 922114, 15749143, 2240429, 19275608, 18007542, 23590373, 172775, 172773, 2855252, 25170761, 6779796, 16144868, 12189, 12363978, 3865030, 189363, 189361, 189360, 10399862, 189362, 6076379, 172764, 6076380, 74043, 74046, 74045, 1764154, 10137413, 9380186, 17883964, 189358, 189359, 189357, 18656310, 7083075, 184962, 184963, 18773640]"
321,7751,"[6313798, 120240]"
322,7779,"[774928, 772780, 149047, 112538, 112537, 149055, 1705748, 35813, 3359098]"
323,7799,"[120240, 7505560, 6254610, 771204]"
324,7877,"[2662886, 444328, 429618, 183659, 183658, 183657, 959433, 183661]"
325,7941,"[6986721, 46486, 46481, 2888317, 5997734, 2336321, 2336322, 13448434, 188276, 188275, 12500, 15808432, 7189619, 188267, 6582635, 1064154]"
326,7993,"[29324, 25817454]"
327,8048,[8160897]
328,8105,[93109]
329,8110,"[633628, 30282, 2855252, 391618, 595896, 1339851, 437802, 441732]"
330,8127,"[23596, 189745, 723155, 3218173]"
331,8140,[1622]
332,8146,"[386298, 12967, 18371031, 629638, 1586424, 2890981, 87986]"
333,8154,"[650583, 497317, 18166986, 35448]"
334,8161,[878879]
335,8164,"[17722, 820589, 1898443, 7505716, 25073764, 70453, 7929931, 9214714, 11253959, 33009276, 982630, 8355296, 2568513, 7052617, 4971790, 150864, 6308590, 18047944, 38691, 38690, 138516, 176972, 24213, 24216, 24217, 29337291, 636417, 206161, 25674658, 7455727, 6799860, 7181829, 741624, 258323, 15844279, 24611820, 38686, 138507, 24220, 1986297, 426803, 426792, 13023, 2647293, 386029, 83346, 83345, 1073524, 562849, 18079709]"
336,8170,[973598]
337,8171,[7735]
338,8238,"[13196, 101038]"
339,8270,"[29379042, 6553137]"
340,8347,"[6163754, 47620, 47621, 47622, 47624, 47625, 47626, 47627, 47628, 47629, 28954093, 22703456, 47666, 6034660, 3360369, 126431, 126437, 2049823, 6375862, 20662728, 9466840, 7416873, 1042546, 7489530, 10393851, 6912654, 334643, 20168816, 535144, 2496546, 21882134, 7171748, 6657648, 11736985, 11545694, 47619, 47618, 47615, 1042542, 13345, 100448, 17206, 2254009, 4738393, 13262782, 12189496, 28594830, 509983, 767326, 47645, 47642, 2062538, 12978730, 17310066, 518848, 535197, 34497909, 819920, 30329462, 334620, 23302838, 10575798, 47613, 10635363, 29736231, 33123322, 47617, 8428157, 444349, 444348, 18114543, 9464732, 24737347, 27917260, 1448631, 7022843, 3369511]"
341,8349,"[819219, 819218, 3096914, 45978, 13350, 13349, 2248573, 581275, 10861857, 113436, 289149, 1393280, 10859323, 7015487, 839223, 2479827, 311512, 311502, 4097025, 10940619, 13531509, 2378312, 6468337, 6707521, 7664041, 2930220]"
342,8355,"[6275416, 546783, 3130618, 1234765, 5714874]"
343,8360,"[6354623, 133771, 133772, 4738393, 1277456, 2865290, 100476]"
344,8454,"[2029361, 13501, 67954, 18266064, 18266060]"
345,8455,"[2029361, 13501, 67954, 6718729, 18266064, 18266060]"
346,8469,[19126]
347,8476,"[138452, 1188297, 12952129, 6963653, 116398, 229157, 229156, 6333003, 7947676, 8675569, 2037808, 228063, 228064, 228065, 228066, 228067, 228069, 8518892, 229154, 11850266, 31983, 13580, 14489584, 936906, 229147, 1087154, 7982114, 13579, 13578, 13575, 13574, 13577, 13576, 13571, 13570, 13573, 1386549, 3768830, 11711994, 62313, 62309, 229149, 228062, 13568, 13569, 229148]"
348,8486,"[6297, 568592]"
349,8489,"[239922, 18596555]"
350,8516,"[15471, 2346649, 99449, 542605, 15468, 15460, 15464, 15466, 263407, 8253182, 15425, 15424, 15420, 17239242, 716329, 96981, 96980, 96984, 817216, 518845, 15438, 6490942, 99450, 99452, 15474, 176896, 13539168, 15435, 15433, 15430, 15511, 11051211, 17332225, 15447, 15444, 96963, 96962, 15449, 3150900, 76664, 76667, 76660, 76661, 76668, 99461, 15502, 15505, 491178, 365522, 96977, 96979, 15450, 15453, 15456, 817196, 76659, 76658, 15534]"
351,8523,"[7945295, 9564472]"
352,8536,"[1344000, 5321699, 13737, 6648595]"
353,8537,"[1344000, 5321699, 502101, 6440653, 13737, 123557]"
354,8538,"[1344000, 5321699, 13737, 6648595]"
355,8587,"[7704943, 27160926, 301538, 9968073, 18877, 13806, 3173564, 4117865]"
356,8588,"[13878, 92918, 300986, 300985, 8664327, 43916, 43915, 43919, 11827476, 589977, 589979, 177191, 13650543, 16247981, 13809, 13808, 13807, 149302, 17212339, 773681, 13881, 169959, 13811, 1196299, 77563, 13502958, 13818, 13819, 13816, 13817, 13814, 13815, 13812, 13810, 317504, 317503, 4003436, 43917, 153175, 6697866, 8320534, 77232, 7935521, 258178, 43907, 43908, 2041545, 13813]"
357,8589,"[263208, 13808]"
358,8591,"[28660, 20929, 29496535, 6706844, 589979, 28671, 773681, 13815, 317504, 1961496, 43907, 360274]"
359,8593,"[13819, 310737]"
360,8596,"[24431, 444332, 24093, 17312156, 13834, 13835, 13836, 13837, 13830, 13831, 13832, 13833, 2964700, 492486, 858668, 6375862, 2573116, 667837, 58889, 153792, 153797, 223822, 17312145, 1135851, 24094, 153795, 1140713, 962452, 773688, 773686, 44328, 8396340, 294233, 546113, 8306725, 767580, 153779, 713687, 282952, 153800, 883287, 3063247, 363416, 58894, 13829, 858665, 858669, 9821781, 2973754, 492490, 153782, 546114, 153785, 9394691, 1164671, 58893, 58890, 46596, 153789, 153783, 153780, 153781, 153784]"
361,8597,"[13843, 873783]"
362,8604,"[12361693, 15883798, 11990629, 23624798, 11806849, 10807784, 923985, 15883801]"
363,8605,"[385136, 13850, 4827840, 748061, 16092634]"
364,8621,"[1799011, 6285252, 30288, 1140608, 6519728, 3053342]"
365,8622,[4748221]
366,8646,"[24321026, 13547481, 6379951, 7832141, 10814707, 1553844, 13920]"
367,8649,"[16085465, 7938503, 16087861, 8452340, 963508, 6391467, 2917816, 17305016, 13542560, 13926, 13923, 2020473, 18744715, 7839024, 6278019, 22567184, 25296, 22567177, 13600356, 13931, 16056352, 16056356, 1562090, 15709129, 13928, 13929, 13927, 13925, 13922, 876013, 1568376, 480384, 7177275]"
368,8658,"[295169, 554286, 7619, 6261472, 77275, 16568]"
369,8659,"[513254, 513253, 127645, 127647, 15808613, 662639, 1046558, 513260, 513267, 513269, 257333, 61912, 559475]"
370,8660,"[228337, 7114825, 18068907, 202039, 202061, 4039512, 9347801, 7959236, 202087, 210201, 181494, 26853604, 5473470, 13600356, 16131016, 210197, 210196, 1902381, 21059, 20980680, 16130663, 257333, 22162129, 27917260, 29750595, 10225657]"
371,8661,"[4618860, 257321, 185287, 185289, 8564208, 13600356, 185294, 185293, 185292, 185290, 13539170, 760754, 3276653, 123512, 257333, 12013853]"
372,8685,"[13589141, 28729, 28725, 7884898, 28762, 28760, 13539152, 176790, 176796, 176797, 29496535, 7416873, 7945006, 16059529, 176845, 176846, 176843, 28450969, 20893366, 6340340, 14015, 14014, 14013, 14012, 13997, 13993, 13992, 13990, 13996, 13995, 13994, 13999, 13998, 176804, 176802, 176803, 2903799, 25814176, 143180, 24397041, 1986356, 9659847, 176789, 176788, 12974280, 176827, 176896, 176892, 176891, 3091315, 13515085, 6307037, 774855, 24586201, 14009, 14000, 14003, 14007, 23398881, 13980, 13982, 13983, 176850, 289150, 10724639, 7711273, 2200913, 511206, 17859577, 13542374, 13979, 13978, 14002, 14004, 13986, 13987, 13981, 847751, 176881, 28734, 33785174, 176860, 176867, 7241984, 175671, 10081055, 1053996, 15824172, 7920255, 9746384, 28733, 28735, 28737, 28736, 3103806, 28759, 10724628, 463421, 13057774, 18693942, 12971670, 47530, 6352652, 17707672, 176874, 176876, 7944201, 176868, 17910038, 18114043, 373051]"
373,8686,"[13539152, 16059529, 176843, 13999, 2903799, 176789, 6352652, 373051]"
374,8687,[47530]
375,8688,"[241060, 384688, 3369511, 176868]"
376,8690,"[176790, 29496535, 176845, 13992, 176804, 14009, 14007, 14002, 28737, 3103806]"
377,8691,"[13589141, 13832, 29496535, 9659847, 6307037, 17859577, 13542374, 7241984, 3103806, 12971670, 17910038]"
378,8694,"[6163754, 28729, 81042, 498561, 279969, 126437, 6375862, 15793149, 7416873, 4028900, 882258, 447937, 6378458, 14013, 17864396, 9637907, 81121, 81122, 249855, 293395, 7304345, 373009, 377291, 3689171, 81039, 7143047, 44328, 1021251, 120240, 13262782, 13414149, 21432372, 293442, 7455727, 362592, 371638, 302179, 302176, 10877155, 669027, 293412, 567708, 8428157, 13057774, 141024, 11060998, 1448631, 974192, 7841656, 7022843, 81038]"
379,8695,"[6350486, 9300749, 2401818, 14013, 3113386, 11888804, 17229435, 15803758, 5040719, 1240131, 5473470, 17451921, 26689, 6726099, 10095750, 297929, 7628700, 7467055, 26690]"
380,8715,"[6002109, 907630]"
381,8726,"[279969, 6313798, 581126, 2370696, 929864, 120240, 2174950, 33553, 33555, 3906116, 547094, 1762364, 882028, 33546, 771204]"
382,8730,"[14069, 27827627, 28954093, 142652, 6375862, 9466840, 9727730, 7416873, 6238768, 2073480, 34275589, 15793066, 7171748, 91989, 23490950, 16156292, 28876, 13484252, 20404555, 12189496, 25532530, 26117888, 22544764, 12069434, 2573876, 6714177, 539911, 9607988, 25068467, 129510, 891592, 891593, 891591, 7038489, 15832300, 3369511, 4947316]"
383,8732,"[291260, 616678, 44687, 44689, 44688, 18880, 110692, 110694, 189835, 651260, 18879, 18878, 429883, 587582, 371787, 243298, 189811, 285098, 189852, 673658, 673657, 645020, 645023, 645022, 953143, 286507, 18881, 18882, 651240, 44660, 189802, 291356, 291354, 59571, 773523, 44659, 110688, 110689, 18884, 68806]"
384,8794,"[419363, 11196925, 17348191, 14150, 7505560, 23154785, 592314, 24997064, 6043022, 12646335, 3912602, 13604490, 7149287, 11251546, 6707525, 17861, 17867, 17864, 101869, 18211295, 8041402]"
385,8795,[150864]
386,8835,"[15670, 10822373, 358615, 952462, 6313798, 7637398, 22129146, 417656, 9816552, 11966655, 142296, 190554, 209693, 209690, 209691, 209694, 16244660, 2621176, 25816801, 98042, 209688, 209700, 28633840, 3190888]"
387,8840,"[614866, 3120541, 29624, 29623, 20821265, 6275436, 331005, 13483502, 10600187, 29619, 186870, 15810877, 28110115, 7268841, 337943, 23659059, 10273328, 1107543, 1107545]"
388,8842,"[10393851, 23653549, 14202, 823766, 823762, 823769, 327778, 6639491, 374003, 739891, 237939, 7455727, 823763, 15161, 857695, 7850063, 14201, 259035, 92377, 76852, 81038, 760690]"
389,8885,"[424609, 6313798]"
390,8924,"[1134849, 1134843, 444339, 773693, 1450967, 24785, 24781, 24782, 24783, 773690, 1206544, 26571, 116441, 24779, 627144, 284056, 633425, 295493, 1110566, 542906, 111626, 463064, 463063, 744461, 116434, 822630, 116435, 24784, 24780]"
391,8988,"[13579397, 6163754, 17131858, 4894646, 9647626, 6553352, 9466840, 7662235, 8220745, 9510104, 17864395, 20168816, 9637907, 17910665, 18273949, 18273946, 14460, 18885585, 2871250, 15793066, 2240429, 6620129, 7143047, 9816552, 4453371, 21813338, 22238188, 20341887, 9779511, 8665134, 13600356, 21432372, 16160769, 13758481, 7292791, 8168507, 13513643, 6714177, 20299673, 12993852, 17332275, 4916680, 10590852, 15795549, 6726099, 14463, 14461, 8600441, 1624920, 7516001, 7841656, 15832300, 11859655, 3369511, 10559622, 17702284]"
392,8994,"[18130323, 3291205, 1216128, 19179]"
393,8996,[13329252]
394,9016,"[869314, 36320]"
395,9018,"[14498, 7353243, 6323514, 2808554, 6721385, 6430718, 2520921, 21813338, 1373490, 1373491, 663098, 12854055, 1128964]"
396,9059,"[8521629, 479326]"
397,9072,"[63952, 63953, 7343947, 16059426, 6249838, 8467464, 7933156, 893158, 9816552, 44328, 44325, 2079686, 18054018, 44323, 6442616, 8488204, 7945295, 18490721, 7850063, 14567, 14566, 14565, 14562, 14561, 5941143, 1004354]"
398,9172,"[1476260, 23596, 14691, 1138654, 498116, 14686]"
399,9206,"[11161444, 9780099]"
400,9212,"[28953953, 2282320]"
401,9226,"[12344319, 28588]"
402,9233,"[92126, 92127]"
403,9237,"[13507967, 40214, 2152871, 17707586, 7100759, 40220, 40223, 40222, 17340103, 395963, 10783476, 5931169, 17707533, 7236110, 5659537, 12076991, 528997, 9519912, 6586456, 26342054, 9583525, 395962, 2177356, 153008, 153007, 7841656, 40217, 29939243, 15832300, 699564]"
404,9266,"[315736, 25430202, 908330, 13542445, 834479]"
405,9291,"[31213721, 18282060, 20799751, 24453338]"
406,9320,"[1027640, 7668350, 1952259, 16789, 1099757, 74107]"
407,9334,[22271]
408,9339,[764640]
409,9345,"[27190371, 9821653, 120253, 887201, 20736630, 14977, 47709, 47708, 227570, 784398, 15038253, 11880612]"
