average_rating,author_id,text_reviews_count,name,ratings_count
3.95,9629,17505,Terry Brooks,670391
4.05,2413,5123,George MacDonald,77297
3.71,67037,2467,Cathy Maxwell,28836
3.82,96909,6414,Shiloh Walker,61763
3.92,4105707,4946,Kim Fielding,22610
3.9,101873,4489,Cliff Richards,66168
3.69,3415820,1474,Brian James Freeman,6330
3.83,1183442,414,Traci L. Slatton,1256
4.03,114504,7358,Scott Sigler,73733
3.79,10108,6799,Roddy Doyle,91506
3.79,696372,7321,Alexandra Adornetto,106351
4.12,4787929,2333,Kathi S. Barton,24571
3.85,1001882,667,Chris Wraight,8827
3.96,355500,1676,Sue Ann Jaffarian,13461
4.1,17870,1330,William Irwin,38268
4.01,2943202,314,Andrew Zimmerman Jones,3681
4.05,2778055,62047,Kurt Vonnegut Jr.,2021453
4.05,165858,519,Salvador Dali,6698
4.08,625,112409,Nora Roberts,3147263
3.65,5374955,1283,Ginny Baird,7591
3.88,3190,70172,F. Scott Fitzgerald,3145639
3.93,45816,856,Storm Constantine,14581
4.15,3099544,38078,Victoria Schwab,210196
4.19,7341923,561,Alys Arden,2127
3.78,543507,1747,Michelle Willingham,14918
3.73,566,102614,Paulo Coelho,2275235
3.68,587983,433,Robert J. Wiersema,2382
3.73,251542,267,Steven Montano,1385
4.15,380649,395,E. Hoffmann Price,10378
4.11,5395602,624,Cheree Alsop,6589
3.56,9206,676,Rusty Fischer,3087
3.99,37557,6985,Richard Kadrey,101590
4.06,5005267,1116,J.A. Templeton,14564
3.77,26796,1235,Ari Marmell,12480
3.92,46976,5018,Amanda Stevens,37228
3.9,15020412,292,A. Merc Rustad,1308
3.73,54989,2443,George Mann,18711
3.96,5122868,56,J.D. Thompson,165
3.92,13608,6839,Phyllis Reynolds Naylor,138237
4.03,31247,1487,Jennifer Fallon,39709
3.89,1383409,11442,Andrew  Smith,53429
3.94,2983966,309,Violet Haberdasher,2520
3.8,36343,493,Alma Alexander,3871
4.12,85545,3874,Kristen Britain,77426
3.96,27500,5213,Angela Carter,69850
3.71,1951011,2992,Gwenda Bond,15431
3.76,3953,3195,William Makepeace Thackeray,105440
4.28,2104168,259,Xaviere Daumarie,5834
3.91,12980,5453,Stephen R. Donaldson,219235
3.66,1531483,54,Claude Bolduc,432
3.8,15021,1812,Tom Piccirilli,14479
3.64,15393,2141,Daniel Wallace,18987
3.91,6549285,5985,Amy Ewing,48254
4.01,164576,9849,Suzanne Young,70351
4.28,1370283,15868,Brent Weeks,459636
3.97,6988,20578,Bram Stoker,757889
3.67,99836,5736,Suzanne Weyn,58391
4.34,11353,553,Matthew Reinhart,5763
4.03,15906424,58,Captain Kris,295
3.91,40593,33732,Gabrielle Zevin,258410
3.84,13957,72678,Scott Westerfeld,1247344
3.78,72374,869,Sarah Rayne,7031
3.88,6853,579,Jeffrey Meyers,5195
3.77,4278425,4276,Carolyn G. Hart,52434
3.79,3502,42416,Alice Hoffman,410481
4.19,7085810,83,Allen Houston,326
3.71,5095,3595,Jeff Abbott,33190
3.9,184741,414,Joseph Jacobs,6693
3.88,20850,9742,Walter Mosley,97815
3.99,87506,2456,Beverly Barton,47669
3.78,12696,29277,Jerry Spinelli,483223
3.86,18841,994,Cody Goodfellow,8069
3.9,765702,1603,Gemma Files,11691
3.89,8996,580,Mort Castle,4398
3.71,130045,945,John Everson,5181
3.86,11508,1981,Gary A. Braunbeck,21158
4.03,6519859,1926,Brenda K. Davies,24853
3.78,8296969,26548,Alexa Riley,245000
3.72,87306,2745,Karen Miller,57226
3.6,1463436,2274,Cyn Balog,13866
3.88,5152,33675,Vladimir Nabokov,906793
3.91,3583,439,Marvin Kaye,5465
3.95,18879,3733,Kim Newman,55853
3.71,81037,455,S.P. Somtow,5233
3.84,40173,1710,Chelsea Quinn Yarbro,24714
3.91,48397,1913,Nancy A. Collins,37301
4.32,15872,251601,Rick Riordan,6191552
3.77,29479,6182,Harry Turtledove,124762
3.83,1353301,18773,V.C. Andrews,610757
3.81,44767,1935,Stefan Rudnicki,8929
3.92,254412,721,Alexis Deacon,3789
3.82,1025280,1652,Zoe Marriott,12393
4.02,5763250,416,D.T. Dyllin,1010
3.71,2870363,852,L.K. Madigan,6678
3.89,5835506,1352,Michelle Mankin,6709
3.94,2749342,190,Kaci Hill,6251
4.12,3012988,5055,Robert Graves,120902
3.81,11195,903,Ronlyn Domingue,5629
4.03,7171978,3483,Emily Minton,39063
3.85,49028,2311,Jet Mykles,33084
4.05,6563931,1042,Brad Boney,5654
3.96,4090397,448,C.S. Lakin,1854
4.06,32590,27856,Anthony Horowitz,533736
4.11,146374,9195,Joseph Delaney,179620
3.95,63222,1121,Joshua Dysart,12419
3.89,264571,321,John Rogers,4794
3.92,908931,291,Denis Medri,4328
3.67,56,4020,Brian Herbert,138404
3.73,4845,13238,Kevin J. Anderson,362134
4.04,3152411,14300,Mary Calmes,135132
4.15,4785,26494,Alexandre Dumas,1002446
3.89,204966,11573,Matt de la Pena,59196
3.84,4181354,2250,Christine Pope,23758
3.82,688826,2910,Kate Pearce,26298
4.06,72451,18484,Jonathan Maberry,179825
3.47,1448,16495,Karen Joy Fowler,157661
4.18,5784430,656,T.M. Franklin,1605
4.27,137902,128447,Richelle Mead,2639350
4.17,3193036,3583,Annie Wu,43021
4.32,2086916,9445,Brandon Dorman,107724
3.96,48557,10362,Chelsea Cain,103129
3.98,21981,14307,Robin Wasserman,125139
3.77,11906,1542,Elizabeth Ann Scarborough,56174
4.05,2060858,6963,Kristen Painter,55253
3.89,4384465,12656,Brodi Ashton,85686
4.07,8732,10773,David Eddings,854474
3.91,10303,5991,Stan Lee,78061
4.01,7393101,94,S.M. Knowles,203
4.13,19710,507,Chris Ryall,21915
4.24,24684,1362,Ryan Stegman,37312
3.9,29011,4344,Kathi Appelt,25151
3.91,6551211,493,Jennifer Bricking,4067
4.1,6781,3798,Julie Andrews Edwards,34051
3.84,329957,1974,Simon Prebble,7518
3.69,83085,3086,Celia Rees,42187
4.22,7154612,89,Reyna Pryde,192
3.98,5276341,1778,Kaitlyn Davis,21143
3.88,48308,450,Chris Bunch,16364
3.69,4462369,7518,William S. Burroughs,174823
3.94,357601,9641,Rachel Hartman,77065
3.54,5073471,1809,Alisa Valdes,31578
4.12,298438,22350,Kerstin Gier,233229
3.93,2146135,1596,Renee Raudman,6264
4.04,12479,10029,Timothy Zahn,273018
4.29,17065,50275,J.D. Robb,1229320
4.19,71688,47934,Nalini Singh,727147
3.67,64107,866,Stephen Gallagher,7061
4.03,4629194,8557,Brigid Kemmerer,72197
3.8,10082,1384,Fred Saberhagen,57936
3.7,398110,901,Nick Kyme,15976
3.73,46269,1199,Gav Thorpe,20269
3.7,415225,128,Lindsey Priestley,3117
4.08,172152,1057,Aaron Dembski-Bowden,19126
3.89,17729,2083,Graham McNeill,45036
3.93,162936,3670,Chris Roberson,56617
3.71,5310508,251,Richard  Ford,2599
3.83,5239344,177,Steve  Parker,3140
3.98,27075,2693,Gahan Wilson,37979
4.13,2041,21147,Frances Hodgson Burnett,964999
3.87,57858,1816,Clay Griffith,11499
3.88,1656,1760,Susan Griffith,11128
4.04,169487,2476,James Marsters,13208
4.15,191220,178,Lilli Thal,1241
3.92,8695,3881,C.E. Murphy,67948
3.87,1530940,7379,Ella James,66595
3.9,7327998,88,Michael B. Koep,191
4.13,97228,4236,Hannah Howell,95115
4.04,6981130,102,Debra  Robinson,313
4.03,13663,39971,Kate DiCamillo,482323
4.26,1354902,9697,Bagram Ibatoulline,72589
3.9,2865958,366,Victor Bevine,1810
4.29,7882997,86,D.L. Koontz,480
4.11,227382,171,Asuka Katsura,7297
3.79,20026,1150,Michael Atiyeh,15649
3.85,33918,23086,China Mieville,232267
3.91,9355,77870,Dean Koontz,2055739
3.86,7622,9709,Patricia Highsmith,121263
3.86,8835,5558,Tim Powers,58747
3.86,7540,4473,Cynthia Voigt,67603
3.77,98992,2167,Jonathan  Davis,10001
3.92,332423,1116,Jackie Ivie,9727
3.71,128041,1142,Paul Magrs,10493
3.87,7267068,1403,E.T.A. Hoffmann,27377
3.7,9496,607,C.J. Henderson,4619
3.95,2238,32015,Isabel Allende,555682
3.92,3297526,1621,E.J. Copperman,12722
3.64,941441,300041,Stephenie Meyer,8965876
4.26,10746,80149,Jim Butcher,1951176
3.7,18445,9644,Lisa Unger,72947
4.1,332067,301,Jesse Hajicek,3101
3.66,86137,1215,Dave Wolverton,29624
3.91,2936493,90222,Lauren Oliver,1069841
3.99,31597,5393,Henry Cole,29141
4.04,6431156,4233,Cheryl McIntyre,58329
3.94,348878,113786,James Dashner,1662907
3.93,83291,1371,Elizabeth Cody Kimmel,12851
4.04,122662,7272,Marla Frazee,60886
4.07,4174,31218,Sherman Alexie,297197
4.15,6943,2100,Stephen Jones,40891
3.74,26813,1527,Al Sarrantonio,16482
4.15,20435,900,Nicholas Royle,21814
3.68,2844917,655,Michael  Bishop,6414
3.93,322402,602,Mark Chadbourn,9009
4.01,541552,541,Joel Lane,6200
3.86,327493,1710,David J. Schow,28480
3.86,12535,5626,David Morrell,66212
3.99,18253,5470,Ramsey Campbell,95412
3.96,436639,212,F. Gwynplaine MacIntyre,5299
3.92,1088740,540,Richard Christian Matheson,8768
3.85,50408,1753,Geoff Ryman,15237
3.72,207729,1106,Glen Hirshberg,8871
3.88,3912,5397,Christopher Fowler,44732
3.91,679023,352,Mark Samuels,3028
3.69,40383,1404,Mark Morris,12396
3.6,234088,3526,Jay Lake,25624
3.82,5837768,459,Peter Atkins,4881
3.94,7710,4486,Christie Golden,85887
3.85,143691,6029,Ilsa J. Bick,44655
3.82,32643,1913,James Swallow,31917
3.94,2873209,234,Robert T. Jeschonek,2071
4.01,4763,40039,John Scalzi,489698
3.72,452671,6921,Sean Michael,67524
3.77,9505,1117,Matt Forbeck,10206
4.1,4260,25026,Diana Wynne Jones,426309
3.89,4668238,4611,Lynn Hagen,110190
4.26,9788294,1468,Nicholas Bella,10312
4.06,32638,11320,Suzanne Brockmann,199310
3.75,5041905,175,Alexandra May,926
3.99,843234,1276,John Barrowman,9679
4.0,999289,1143,Carole E. Barrowman,8416
4.15,19823,57566,Sylvia Day,1124973
4.23,69163,1925,Arthur Rackham,121309
4.48,145435,1482,Kentaro Miura,77129
4.44,42506,1045,Duane Johnson,80641
4.07,14246567,606,Alana Hart,2339
3.37,13525505,647,Rosalyn Eves,2270
4.16,8591,2268,Janny Wurts,100120
3.99,35010,872,Yvonne Navarro,15859
3.91,3395431,1292,Katie Salidas,5760
3.82,50,986,Heidi Betts,17770
4.17,5619151,4707,Sandrine Gasq-Dion,56077
4.38,803937,701,Tachibana Higuchi,45683
3.88,25883,7580,Robert J. Sawyer,99022
4.07,3619,18207,Roger Zelazny,571514
3.76,6571700,1534,Jason M. Hough,11422
4.16,16094,19263,Lois McMaster Bujold,370002
4.01,3405346,3648,Max Gladstone,24954
4.25,2101598,237,Yuki Amemiya,12135
3.73,4708573,125,Guy Endore,923
3.98,28083,6151,Stephen R. Lawhead,121091
3.98,6522373,1670,Piper Shelly,22680
3.99,7462654,2119,Anna Katmore,26340
3.84,27206,9809,Nancy Holder,160137
3.84,174708,5487,Debbie Viguie,79467
4.27,4154802,12316,C.C. Hunter,246102
4.1,42110,3543,Lynn Flewelling,77034
4.29,2924956,90,Michael Komarck,923
4.09,3380908,38519,Pittacus Lore,667284
4.11,12540,4873,Robert Bloch,123546
4.18,27318,12783,Jon Scieszka,296394
4.27,7762889,887,D. Nichole King,3589
4.13,5609118,1558,Scholastic Inc.,31988
3.87,1388082,12934,Jostein Gaarder,210926
4.36,207961,1062,Hidenori Kusaka,30260
4.11,64364,5931,Jacquelyn Frank,126768
3.93,10896,32750,Eoin Colfer,1149818
4.51,6580373,198,Shane K.P. O'Neill,1149
3.94,8355,2694,Brenda Joyce,50442
4.11,48888,1418,Damon Knight,34445
3.79,364069,348,Sandy Blair,4089
3.96,4485813,5731,Jenn Bennett,45018
4.05,3427995,3369,Heather Killough-Walden,53072
4.23,3961,33150,Alan Moore,1080884
4.3,55409,5175,Brian Bolland,153081
3.56,7344680,314,Mary Rickert,1901
3.79,126765,1984,M. Rickert,17938
3.8,83937,5247,Richard Laymon,100078
3.96,207866,310,Alan M. Clark,2069
3.9,3412481,327,Pedro Garcia Rosado,1891
4.06,10992,3896,Alfred Bester,68645
4.3,4105887,459,Nakaba Suzuki,10072
3.97,24009,8321,Meljean Brook,100982
3.74,805184,23025,Jennifer E. Smith,194060
3.68,140129,493,Bill Fawcett,6129
4.0,138207,6658,Deepak Chopra,126263
4.15,191456,8101,Cate Tiernan,203061
4.01,8730,29702,Naomi Novik,299897
3.97,8726,15311,Richard Matheson,265785
3.8,241236,1077,Mary Rosenblum,9254
3.94,1949,15005,Katherine Paterson,426974
3.97,5005805,1739,Eman Herzallah,6483
4.14,53793,6123,Geronimo Stilton,181716
3.95,8589,7573,William R. Forstchen,73467
3.9,18111,3415,Tony Abbott,43189
3.9,35238,882,Lafcadio Hearn,10164
3.97,15016,660,Robin Jarvis,10151
4.14,4400405,3448,Dianne Duvall,41124
4.27,7092218,4734,Amelia Hutchins,56782
4.06,16143,2786,Kate Forsyth,39263
4.28,27372,13934,Kazu Kibuishi,158220
3.87,8604,3972,Michelle M. Pillow,45696
4.05,2687,23680,Dan Simmons,446200
3.92,11137,8230,Adam Rex,42609
4.19,7742330,110,Jesikah Sundin,199
4.21,7876757,109,Amalia Chitulescu,217
3.82,11735,8109,Alan Dean Foster,177016
3.96,3242,17003,L. Frank Baum,450003
4.06,47104,19949,Melina Marchetta,162791
3.89,7942583,158,Kathryn Barker,643
4.02,40570,4174,Sharon Sala,57991
3.87,1372374,2013,James Goss,14059
3.66,1167639,921,Mary Lydon Simonsen,6564
4.07,15086,652,Barry Windsor-Smith,11575
3.98,509706,2275,Heather Webber,19456
3.84,25268,2255,Diane Stanley,17170
3.83,9432,15548,Joanne Harris,211224
3.86,5571,8147,Lynne Truss,125490
3.59,17262,139,Katsu Aki,4340
4.03,426944,5108,T.H. White,122694
3.76,14269,3605,Natsuo Kirino,32584
3.75,172512,2210,Serena Valentino,16990
4.43,3433047,177987,Sarah J. Maas,1522918
3.82,50040,2554,J.M. DeMatteis,31895
4.1,157004,337,Don Hudson,11914
4.04,93095,1615,Ron Lim,30732
3.99,7014283,9388,G.K. Chesterton,118616
3.78,54475,4895,Mike Resnick,66962
4.14,6603,3757,Trina Schart Hyman,76389
3.98,182649,184,Robin T. Popp,4464
3.59,104558,1170,Saskia Walker,7532
3.93,2755160,12824,Kimberly Derting,137438
4.1,1238111,22786,Marie Rutkoski,148970
4.08,6456288,945,Raymond A. Moody Jr.,12934
3.91,16961,18360,Linda Howard,366411
3.84,12694,1429,Claire Delacroix,12049
3.67,2896146,1060,Elizabeth Coldwell,5423
4.11,63116,44773,Annie Barrows,478612
3.75,21071,1010,Bryan Smith,8158
3.87,5121644,942,Shannon Dermott,6780
3.76,410598,1165,Ann VanderMeer,8761
4.19,14435011,160,Nicole Evelina,270
4.35,15577045,11975,Takeshi Obata,415219
4.17,4719838,546,Magica Quartet,9924
3.86,3449368,1767,Brenda Pandos,19254
4.07,26,17380,Anne McCaffrey,927169
4.09,3624,569,Kaza Kingsley,13214
4.04,22159,11684,Jessica Park,106009
4.13,99650,14910,Wendy Mass,163103
3.94,86265,2557,Jean Ferris,29755
3.91,9172,1527,Lord Dunsany,16460
3.7,266502,424,Karen Whiddon,3680
3.78,903,14806,Homer,1072565
3.92,45103,5932,Gail Simone,70848
3.83,141587,565,Kate Coombs,4012
3.74,566314,55,Barb Bentler Ullman,410
3.93,1830698,2466,R.G. Alexander,29386
3.8,224179,450,Steve Vernon,1874
3.84,20559,1344,Ray Garton,13403
3.76,2353,2058,Mary Daheim,32591
3.97,8885,20119,George Saunders,144477
4.1,144425,2973,Ray Porter,18116
3.82,1000381,2603,Philippa Ballantine,21522
4.25,408864,1150,Norihiro Yagi,39832
4.42,150810,2990,Hiro Mashima,217973
4.18,4890182,27289,Susan Ee,244835
3.93,81338,811,Shirley Damsgaard,15196
4.0,113561,1240,Osamu Dazai,15200
3.85,324549,158,Ralph F. McCarthy,1222
4.15,15087,2051,John Bolton,109239
3.81,2923539,3232,Jill Myles,34427
4.1,40881,8574,Alexandra Ivy,124232
3.7,82926,716,Frank Norris,7179
4.05,8924,9990,Lloyd Alexander,314133
4.2,6554504,11883,Madeline Sheehan,119655
3.96,6982197,1671,Claire C. Riley,7821
3.69,823146,4536,Caitlin Kittredge,53887
3.8,242350,1145,Chris Burnham,10297
3.77,111012,2688,Victor Gischler,29822
3.72,24827,3283,David Wellington,43081
3.67,161096,193,Derek Gunn,2350
4.05,545,38881,Neal Stephenson,634477
3.9,42211,9997,Amanda Quick,199045
4.11,10359,4415,Lynn Kurland,79231
3.96,433174,3028,Arthur Pober,106939
3.83,948181,1251,Lucy A. Snyder,8455
3.89,2844043,426,Karina Sumner-Smith,3897
4.03,7717,12708,Richard Adams,338097
3.81,166852,211,Dinah Maria Mulock Craik,1544
3.95,1036736,24174,Katherine Applegate,355869
3.88,88608,1712,Susan Sizemore,35322
3.89,1149276,459,Anna Windsor,7603
3.75,269065,984,Cathy Clamp,16198
3.78,213510,1029,Jackie Kessler,10470
3.88,62840,110,Louisa Burton,1231
3.64,175009,453,Charlene Teglia,5018
3.68,61156,338,Rosemary Laurey,5402
3.57,153287,1262,Portia Da Costa,10024
3.79,38530,3337,Delilah Devlin,31493
3.74,8110,2212,Rebecca York,29899
3.61,3200938,3752,Charlotte Stein,24486
3.91,131208,13036,Lilith Saintcrow,231363
3.9,7303977,1321,S.E. Grove,6782
3.58,201462,271,Kelly Easton,1298
3.88,2286514,272,Greg Swearingen,1473
3.93,2964772,276,David Merrell,8283
3.85,12091,1324,Kate Saunders,7763
3.86,2738900,3127,Iacopo Bruno,19450
3.81,51422,1510,William Hope Hodgson,15419
3.96,28064,913,Mike Ashley,15227
3.86,3429117,4829,Julie Cross,31330
3.37,4280686,173,J.N. Duncan,1224
4.14,290375,2317,Gustave Dore,121592
3.71,3432323,959,P.D. Singer,5613
3.99,38820,2394,Bianca D'Arc,39911
3.7,292746,1726,Summer Devon,10004
4.16,410653,6693,Astrid Lindgren,274832
4.24,190377,1143,Ilon Wikland,53163
4.0,868,8286,Tracy Hickman,533965
3.8,151890,464,Laura Hickman,11126
3.89,2715,33000,Michael Chabon,378554
3.98,989968,5807,C.J. Cherryh,154294
3.83,2526,43095,Libba Bray,510546
4.21,4342215,80198,Marie Lu,805742
3.67,17152,9476,Chuck Wendig,63044
4.24,2821144,30349,Ellen Hopkins,459467
3.87,7577,45639,Anne Rice,1702178
3.95,55830,3538,Aaron Johnston,70556
3.86,7941,9728,Erin McCarthy,148510
3.88,266391,777,Ross Collins,3527
4.25,4728994,6641,Rachel Higginson,78213
3.89,2729427,1275,Johanna Parker,13404
3.87,13878,1010,Kevin Crossley-Holland,15125
3.95,14178108,5051,Celia Aaron,26644
3.9,486777,455,Jourdan Lane,6131
3.87,8646,1328,Diana Pharaoh Francis,19211
3.95,25355,33602,Anthea Bell,644839
3.84,33505,1738,John Birmingham,23382
3.82,9346,4821,James Luceno,73926
3.78,31253,478,Jake T. Forbes,7957
3.68,203791,447,Chris Lie,4350
4.28,103243,4866,Julia Donaldson,70544
3.99,4805272,13625,Laura Kaye,128041
3.65,57434,526,Susan Kearney,5882
4.12,8588,9785,Raymond E. Feist,679046
3.96,16218,41809,Christopher Moore,606882
3.92,23986,1061,Ruben Toledo,9421
3.76,1222405,1393,Kristin Miller,7368
3.81,71081,1097,Miyuki Miyabe,9468
4.21,125308,17740,Cinda Williams Chima,283200
3.89,14002,7909,S.M. Stirling,137759
3.85,1403046,316,Martin Powell,2298
3.86,24645,706,Katherine Ramsland,14363
4.14,19651,2654,Ken Grimwood,22076
4.12,3140482,346,Erin M. Evans,3999
3.98,4121337,167,Anne-Marie Conway,1322
3.45,650199,114,Joseph Devon,306
3.9,410680,3450,Ivan Turgenev,92737
3.65,56125,793,John Vornholt,16683
3.78,5207982,530,Jeremy  Holmes,2367
3.96,209,1741,Terry Jones,43351
3.98,6076026,2631,Saki,25921
3.93,4764,39525,Philip K. Dick,793552
3.95,12075,3554,Joan Aiken,42644
3.79,1284339,431,Nancy Haddock,3297
3.95,4521954,1628,Michelle Diener,11621
4.03,153738,13942,Cynthia Eden,164961
4.07,52527,5611,Allison Brennan,92606
3.9,35400,1746,John Buscema,24513
3.65,2471183,2362,Cindy Pon,9254
3.89,4394928,935,Karin Tidbeck,4602
4.21,4575289,79542,Leigh Bardugo,555530
3.92,4475715,1627,Daniel Polansky,11693
3.98,7056719,6382,Chantal Fernando,84756
3.77,73234,494,Nathaniel Parker,3015
3.97,12476,8950,Joe Haldeman,175696
4.22,24655,7183,Sharon Kay Penman,103507
4.11,2869149,492,Charlotte McConaghy,3622
3.95,5322962,738,Misty Paquette / Misty Provencher,3648
3.68,1245113,1740,Julia Keller,9859
4.09,3011844,122,Anne Michaud,233
4.29,4826711,1157,Stacy Eaton,2315
3.62,142894,843,Janet Taylor Lisle,6437
4.01,44003,1557,Katharine Kerr,74430
3.93,23157,2042,Dick King-Smith,28033
4.31,14756566,1650,Thea Stilton,48065
3.93,58846,7704,Laurie Faria Stolarz,113375
3.83,8546859,217,John  Moore,2987
3.73,457300,9495,Sarah Pinborough,48306
3.77,37107,272,Moacyr Scliar,3847
4.07,1349820,1357,Sarah Makela,3597
3.93,8634130,181,Kelsey Keating,359
3.92,6584385,82,Adrienne Monson,187
3.76,45978,3830,Ron McLarty,22179
3.89,4449940,620,Stephen Blackmoore,5212
3.87,4979171,547,Damien Angelica Walters,2360
3.72,4098207,2007,Kat Howard,10503
3.87,5312020,244,Galen Dara,1146
3.67,821970,1811,Paul  Collins,13358
4.04,6527314,3654,Tabatha Vargo,36497
3.64,3124999,1207,Karen Lord,5784
3.69,3039800,1100,Dexter Palmer,5442
3.85,48355,3132,Brian Evenson,28531
3.67,1042536,945,Felix Gilman,7413
3.78,163891,556,Rikki Ducornet,3281
3.91,107732,613,Karin Lowachee,4927
4.24,406026,3029,S.T. Joshi,78674
3.94,6209,367,John Masefield,4227
4.18,5005386,144,Jake Vander-Ark,624
4.26,173545,11592,Oliver Jeffers,97691
3.73,4051426,7743,Madeleine Roux,61241
3.86,4077409,247,James R. Hannibal,948
4.02,1563059,7235,Katie Reus,56253
4.08,15292,40201,Rachel Caine,806069
3.82,1014374,1679,Jeffe Kennedy,9337
3.79,5234352,257,Mina Khan,1043
3.91,5046525,1081,Suzanne  Johnson,5878
4.07,4443809,11025,Thea Harrison,144419
4.05,4946989,642,Sophie Eastlake,4497
3.85,358889,1516,Steven Crossley,4729
3.59,92149,3148,Matthew Sturges,45985
3.97,1958136,1242,Kimberly Frost,14447
3.6,4618495,895,Amy Rubinate,2997
3.71,6653788,972,Laura  Howard,5720
3.96,566874,34338,Sarah Addison Allen,271863
4.19,29963,1920,W.B. Yeats,61535
4.05,6452869,1348,Angel Payne,6471
3.78,50043,193,Mike Ploog,1568
3.75,262086,6153,Lauren Barnholdt,116491
3.43,26417,12303,Karen Russell,79249
3.8,89393,3678,Greg Pak,44541
4.53,8107261,401,Nadine Brandes,844
3.98,14617,27250,Margaret Peterson Haddix,460531
3.47,43248,732,Ron Goulart,9265
3.85,9399,12734,Jeanette Winterson,162806
3.82,52925,390,Troy Nixey,7269
4.34,3067498,623,Takahiro Arai,13093
4.02,7022082,81,Jessica MacIntyre,307
3.79,4824952,2294,Zoraida Cordova,10355
3.77,28656,1791,Bill Crider,22880
3.63,28135,515,Daniel Hecht,4201
