book_id,title,num_pages,publication_year,average_rating,text_reviews_count,ratings_count,title_without_series,similar_books
7068147,"Midnight (The Vampire Diaries: The Return, #3)",458.0,2011.0,3.79,43,510,"Midnight (The Vampire Diaries: The Return, #3)","['7940923', '6619499', '10795427', '8601666', '10890463', '9376345', '7817785', '9760071', '6261023', '10324808', '7171882']"
22489597,"Fairest (The Lunar Chronicles, #3.5)",6.0,2015.0,4.02,90,265,"Fairest (The Lunar Chronicles, #3.5)","['17558151', '20818790', '16102412', '13138736', '20345368', '34733250', '16181322', '16067008', '13643876', '15702526', '17368138', '22604923', '17378508', '17155793', '16148644', '12873027']"
6376816,Lucan (Pendragon Legacy #1),325.0,2009.0,3.73,64,616,Lucan (Pendragon Legacy #1),"['6367137', '6000234', '6582636', '6304332', '13516062', '10482488', '6017524', '8272997', '6453535', '8547975', '7560658', '17798617', '2519833', '123483', '613313', '6856588', '6640565']"
25302294,"Brain (Rolling Thunder Motorcycle Club, #2)",393.0,2015.0,4.13,48,339,"Brain (Rolling Thunder Motorcycle Club, #2)","['24683871', '15808348', '25059121', '13570632', '25575674', '25909251', '18708687', '7701406', '21538423', '23629807']"
24283825,Andromeda's Fall (Shadowcat Nation #1),247.0,2014.0,3.82,35,143,Andromeda's Fall (Shadowcat Nation #1),"['25450069', '23574443', '18679085', '19019640', '25579920', '20564056', '21491514', '25759957', '20417556', '25224283', '26208028', '18664936', '18285353', '13007878', '20764303', '22006563', '22464543', '19154327']"
14350,A Midsummer Night's Dream,144.0,2000.0,3.94,46,866,A Midsummer Night's Dream,"['384597', '752895', '991413', '118327', '122649', '763510', '12083', '5661021', '880330', '18526', '1591', '7728', '435488', '170599', '141834', '987144', '14940', '380896']"
352381,Waiting for Gertrude: A Graveyard Gothic,184.0,,3.67,42,192,Waiting for Gertrude: A Graveyard Gothic,"['295787', '87441', '1102296', '17033175', '625174', '1538556', '13164434', '13500754', '18626830', '954415', '1342371', '18659174', '7606650', '482227', '16230748', '820166']"
12985143,"Hemlock (Hemlock, #1)",404.0,2012.0,3.9,1001,9264,"Hemlock (Hemlock, #1)","['11362198', '10560849', '12872080', '11702088', '9277339', '13414964', '10479750', '12180240', '11836562', '10194637', '9542582', '10808965', '11378402', '12690572', '9396162', '11388429', '12432229', '9860837']"
7564251,"Secrets of the Sands (Children of the Desert, #1)",388.0,2010.0,3.77,47,401,"Secrets of the Sands (Children of the Desert, #1)","['9359808', '7207765', '6951425', '10928630', '9359810', '9837154', '8698731', '6900601', '780917', '7786771', '6401209', '3391271', '30650036', '6757426', '11282970', '7545000', '342659', '6296885']"
7639087,Embrace,222.0,2009.0,3.74,43,469,Embrace,"['8017033', '9530560', '14762315', '11108482', '13639145', '8888757', '6149452', '10956747', '9316407', '18372675', '7186426', '10878744', '7116458', '11550554', '9596433', '6963534', '7593308']"
149864,The Wit and Wisdom of Discworld,360.0,2007.0,3.99,62,1861,The Wit and Wisdom of Discworld,"['462793', '6771431', '381328', '61654', '2355355', '745957', '564206', '6355486', '233683', '817601', '116351', '1299201', '10997623']"
6696927,Do Androids Dream of Electric Sheep?,193.0,2010.0,4.08,191,1549,Do Androids Dream of Electric Sheep?,"['18952', '22200', '123673', '76740', '600349', '142181', '392566', '541024', '28768', '41069', '60146', '12007', '373009', '13651', '473850', '132694', '968902', '968863']"
490276,"The Dark-Hunter Companion (Dark-Hunter Universe, #13.5)",421.0,2007.0,4.22,132,5877,"The Dark-Hunter Companion (Dark-Hunter Universe, #13.5)","['84158', '84176', '61823', '156295', '2871256', '540098', '6593451', '4916680']"
138452,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 13",187.0,2007.0,4.34,44,2362,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 13","['857242', '6236664', '568586', '26426', '244813', '224572']"
40372,"Pirates of Venus (Venus, #1)",179.0,2001.0,3.68,56,1119,"Pirates of Venus (Venus, #1)","['409796', '641141', '1171355', '591745', '1861065', '1531197', '2605284', '1005186', '1183819', '2796071', '939666', '690949', '397370', '1242761', '13536521', '479304']"
40376,"Swords of Mars (Barsoom, #8)",191.0,1979.0,3.81,56,2558,"Swords of Mars (Barsoom, #8)","['1531148', '1025194', '1414669', '6328857', '1161872', '676237', '1470365', '987974', '263112', '99984', '9427629', '584356', '186182', '74988', '1296012']"
40379,"The Warlord of Mars (Barsoom, #3)",0.0,2001.0,3.86,300,8366,"The Warlord of Mars (Barsoom, #3)","['9427629', '1875499', '1531148', '591785', '252230', '12045299', '409809', '676237', '209506', '546454', '50854', '941224']"
40378,"The Chessmen of Mars (Barsoom, #5)",0.0,2005.0,3.82,135,4654,"The Chessmen of Mars (Barsoom, #5)","['409796', '1414669', '252230', '676237', '1531148', '1161498', '9427629', '3497718', '6522491', '12045299', '12993580', '263121', '1025194', '6328857', '1586111']"
960764,"Seized (Trek Mi Q'an, #1.5)",,2003.0,3.82,31,1184,"Seized (Trek Mi Q'an, #1.5)","['170462', '357096', '4632378', '10406821', '7888573', '10219948', '6296154', '5820101', '10893175', '17700906', '621633', '1973126', '1357173', '19911', '18626777']"
10051549,"Enemy Mine (L.O.S.T., #2)",384.0,2011.0,3.96,45,192,"Enemy Mine (L.O.S.T., #2)","['13547707', '10629328', '6895179', '9765460', '10257495', '9657210', '11804615', '27259222', '24623714', '6416858', '10353459', '18310455', '1792693', '8396758', '16138367']"
249867,"The Gunslinger (The Dark Tower, #1)",7.0,2003.0,3.98,75,355,"The Gunslinger (The Dark Tower, #1)","['342445', '10596', '32627', '77232', '19580', '36321', '452157', '11557', '10092', '400906']"
9464129,"American Gods (American Gods, #1)",522.0,2011.0,4.11,392,2124,"American Gods (American Gods, #1)","['186427', '6931246', '34492', '359375', '68429', '21328', '61904', '547448', '8348904', '91475', '70585', '13542846', '9674335', '593791', '359193', '5367', '77207']"
1918320,A Taste for Rabbit,310.0,2007.0,3.6,37,153,A Taste for Rabbit,"['209371', '358865', '82721', '205205', '752997', '1753230', '1439350', '474079', '8515925', '562675', '2118280', '313197', '1113386', '878881', '12933', '122888', '117966']"
20499240,"Foxglove Summer (Peter Grant, #5)",377.0,2014.0,4.18,1186,12907,"Foxglove Summer (Peter Grant, #5)","['16107369', '17910066', '18599601', '21806701', '1128964', '18211295', '16148208', '19346407']"
23280198,"The Resurrection (The Originals, #3)",320.0,2015.0,4.22,32,369,"The Resurrection (The Originals, #3)","['23615716', '7015310', '7551628', '7533435', '21526290', '22010889', '17707127', '18387278', '17860567', '25073969', '814152', '12919804', '23847993', '18663797', '23014305', '13348331', '23262675', '7775710']"
13634292,Coraline,4.0,2003.0,4.03,50,191,Coraline,"['2934112', '24774', '13538708', '34501', '37190', '47520', '68496', '458343', '14565', '32636', '352701', '271310', '24781', '20452208', '13547152', '455933', '81042', '24271']"
538294,"Grave Surprise (Harper Connelly, #2)",295.0,2007.0,3.88,87,1047,"Grave Surprise (Harper Connelly, #2)","['659855', '1284050', '194738', '763581', '3268846', '23239', '7114817', '30260', '5604862']"
6601257,"Jared (Shadow Wranglers, #2)",360.0,,4.0,64,1003,"Jared (Shadow Wranglers, #2)","['7073634', '6386262', '643473', '7685237', '4457755', '1211756', '13127094', '7061670', '2946896', '7825903', '6018598', '793220', '28628071', '7826468', '7278120']"
20419025,"The Perilous Sea (The Elemental Trilogy, #2)",432.0,2014.0,4.15,36,148,"The Perilous Sea (The Elemental Trilogy, #2)","['17924944', '18716722', '16181625', '16056352', '22909838', '17902141', '10165761', '19099494', '11431896', '17280122', '20517414', '18309803', '20522640', '17876228', '20256261', '22838220', '29483403', '21851568']"
6177426,"Dark Warrior Unbroken (Talions, #2)",338.0,2009.0,3.99,50,782,"Dark Warrior Unbroken (Talions, #2)","['303809', '11213380', '5961342', '1017306', '3308840', '7150757', '6257484', '524751', '6177424', '1814149', '6593385', '3257736', '207158', '5830325', '5576130', '2423981', '4928007', '6582640']"
6177424,"Seduce Me in Shadow (Doomsday Brethren, #2)",,,4.11,113,2070,"Seduce Me in Shadow (Doomsday Brethren, #2)","['7790460', '3308839', '6366368', '472052', '6895179', '7641961', '5519768', '2318136', '5282692', '6087903', '5073135', '3257736', '26141162', '6592513']"
6177425,"Possess Me at Midnight (Doomsday Brethren, #3)",,2009.0,4.26,117,2580,"Possess Me at Midnight (Doomsday Brethren, #3)","['7790460', '9765460', '472052', '2318136', '26141158', '7641961', '6592513', '6957624', '9765684', '7181792', '3308840', '279524', '6602818', '7880149', '6056519', '3003723', '6087903']"
6177429,"Midnight's Master (Midnight, #3)",,,4.21,108,2523,"Midnight's Master (Midnight, #3)","['18463314', '2431123', '13416697', '25794730', '20640247', '8409252', '3020175', '18295681', '18457827', '3186072', '18371366', '18010315', '5830325', '4935564', '7830973', '5282692', '20982651', '4953254']"
950866,"Haunted (Harrison Investigation, #1)",370.0,2003.0,3.99,240,4126,"Haunted (Harrison Investigation, #1)","['616469', '609902', '625840', '65567', '6453494', '11162228', '2486980', '535766']"
29501909,Ghostsitter,262.0,2016.0,4.62,63,77,Ghostsitter,[]
9421274,Abraham Lincoln: Vampire Hunter,336.0,2011.0,3.7,284,1633,Abraham Lincoln: Vampire Hunter,"['7551580', '6676743', '7430962', '7094418', '7090785', '6570140', '7519652', '9440171', '8970727', '8140709', '3115950', '7737848', '7881742', '7089277', '7763145', '6690198', '7884969']"
621697,"Magic Lost, Trouble Found (Raine Benares #1)",345.0,2007.0,3.74,461,5916,"Magic Lost, Trouble Found (Raine Benares #1)","['987508', '263731', '9542', '47241', '8058609', '6329337', '1651313', '7283762', '285224']"
362982,"Wounded (Little Goddess, #2)",348.0,2006.0,4.21,37,482,"Wounded (Little Goddess, #2)","['6582635', '4908511', '23947523', '13506379', '866497', '3430165', '13422963', '11277883', '6284063', '8697310', '10711520', '9644564', '22306227', '7923602', '303192', '22432726', '7252756', '27411076']"
362981,"Vulnerable (Little Goddess, #1)",280.0,2005.0,3.75,94,866,"Vulnerable (Little Goddess, #1)","['12146993', '13295344', '184874', '6582635', '3430165', '10194623', '13829875', '18042263', '10803880', '9210145', '10144641', '23420502', '10533485', '23615339', '8477800', '21623695', '8599512', '5586134']"
438134,Bride of the Rat God,336.0,1994.0,3.76,65,689,Bride of the Rat God,"['263758', '17387440', '941467', '535349', '8488164', '27799890', '367336', '23274805', '579527', '57084', '16653', '10273623', '463293', '77207', '13495388', '28225450', '543023']"
13565300,Glimmers,228.0,2012.0,3.56,55,144,Glimmers,"['18930382', '12872349', '736503', '7661503', '32622208', '16048137', '13502935', '21405331', '13626178', '15982996', '15898828', '15770283', '13556624', '13132055', '13632334', '13541767']"
9415946,Huntress,371.0,2011.0,3.78,837,7951,Huntress,"['11672159', '7224584', '284511', '404857', '7969452', '5312124', '13540727', '9535357', '4422777', '6725896', '32179385', '12506433', '14742002', '29502079', '12883644', '644341', '44537', '14342606']"
12193399,"The Fallen Series Trilogy (Fallen, #1-3)",1320.0,,4.38,46,1886,"The Fallen Series Trilogy (Fallen, #1-3)","['13096012', '6240779', '7663248', '9905177', '1019567', '5967548', '17333914', '10786926', '13373170', '9874314', '10778761', '5940948', '13539491', '6678095', '6887355', '10151926']"
13640908,The Kindling (Middle School Magic #1),304.0,2012.0,4.2,87,252,The Kindling (Middle School Magic #1),"['13548943', '16638040', '15793634', '18159802', '12305328', '16075607', '12463388', '21948088', '13623855', '6400940', '21145172', '12933357', '7824314', '14781534', '17679377', '13552760', '13423048', '9668661']"
15724908,"Persephone (Daughters of Zeus, #1)",194.0,2015.0,3.88,437,3295,"Persephone (Daughters of Zeus, #1)","['17662382', '13498668', '13640928', '17790646', '12241620', '13014354', '14325848', '15700479', '17450990', '13598104', '8569145', '15764736', '27352123', '16068950', '25729635', '16309640', '5323390', '18657107']"
29241212,The Hawkweed Prophecy (Hawkweed Prophecy #1),368.0,2016.0,3.53,60,342,The Hawkweed Prophecy (Hawkweed Prophecy #1),"['33509076', '28691932', '28954021', '28259112', '28220892', '25488299', '25721483', '23566912', '29741905', '22296822', '25365584', '31371729', '28962906', '28554825', '19370891', '28600081', '25361965', '27865313']"
5988375,"Huntress (Cin Craven #3.5, Black London #1.5)",342.0,2009.0,3.89,70,1614,"Huntress (Cin Craven #3.5, Black London #1.5)","['6453485', '6432786', '2168861', '501442', '5416415', '2855252', '2240429', '2336321', '7840832', '5997734', '9642271', '6555008', '11213380', '6122181', '7508223']"
32332938,"Umberland (Everland, #2)",288.0,2017.0,3.89,68,330,"Umberland (Everland, #2)",[]
729760,Stories of Your Life and Others,331.0,2002.0,4.27,96,317,Stories of Your Life and Others,"['156783', '2819368', '189109', '8130322', '27059', '7767483', '68021', '12814346', '424609', '2894583', '206662', '6661321', '3373828', '68010', '12970063', '534595', '20001', '94702']"
3860528,Gods Behaving Badly,292.0,2008.0,3.39,94,471,Gods Behaving Badly,"['101038', '383129', '15865064', '1253424', '25065', '1800726', '165543', '908109', '2192272', '530885', '6100506', '16002491', '3212034', '6415022', '3392006', '878879', '7153049', '16789']"
13589148,"Assassin's Creed: Forsaken (Assassin's Creed, #5)",464.0,2012.0,4.05,204,3040,"Assassin's Creed: Forsaken (Assassin's Creed, #5)","['10336712', '9756629', '9939156', '10285181', '16113771', '2239368', '12869669', '8884237', '6633102', '8700172', '10390172', '9373152', '9476967', '13224616', '7552700', '8036916']"
13589141,Elemental Magic: All-New Tales of the Elemental Masters,311.0,2012.0,3.75,78,977,Elemental Magic: All-New Tales of the Elemental Masters,"['809574', '116566', '81039', '222219', '458381', '1102042', '176823', '20893315', '15810153', '17611231', '23303485', '6352686']"
15793077,"A Memory of Light (Wheel of Time, Book 14)",42.0,,4.5,36,147,"A Memory of Light (Wheel of Time, Book 14)","['938544', '13578175', '13502958', '29394', '6342483', '17608111', '811161', '7876746', '6407550']"
7118679,The Enchantment Emporium,473.0,2010.0,3.78,41,188,The Enchantment Emporium,"['13501633', '6678045', '7062539', '185639', '5537014', '6276214', '9664976', '70585', '836592', '28727', '8707334']"
2903595,"Promise of the Wolves (Wolf Chronicles, #1)",341.0,2008.0,4.02,278,2733,"Promise of the Wolves (Wolf Chronicles, #1)","['827902', '2302536', '1161439', '100684', '58068', '702040', '355606', '3125137', '949457', '119816', '581163', '258569', '6838961', '1089323', '1032336', '891586']"
21010919,"The Falcon Throne (The Tarnished Crown, #1)",676.0,,3.41,106,438,"The Falcon Throne (The Tarnished Crown, #1)","['17899422', '19106050', '22463760', '18486037', '17302559', '17288745', '17333287', '16190313', '18665096', '25399383', '17680025', '25543925', '17910112', '1961496', '9419570', '7788549', '29917071', '18490629']"
29939303,"Crossroads of Canopy (Titan's Forest, #1)",336.0,2017.0,3.36,96,271,"Crossroads of Canopy (Titan's Forest, #1)",[]
11738736,"Asunder (Dragon Age, #3)",416.0,2011.0,3.96,226,2856,"Asunder (Dragon Age, #3)","['21826482', '20613610', '22822933', '7552700', '8884237', '7796272', '10285181', '12389683', '11168184', '25863014', '12019220', '22093255', '1956555', '7946355', '8700172', '6454489', '9476967']"
537050,"The Last Continent (Discworld, #22)",390.0,,3.99,59,942,"The Last Continent (Discworld, #22)","['49612', '227416', '462793', '3425216']"
537052,"Gregor the Overlander (Underland Chronicles, #1)",311.0,2004.0,3.99,186,1290,"Gregor the Overlander (Underland Chronicles, #1)","['2850734', '6371720', '63339', '1999660', '9470915', '6345760', '9531', '793012', '6383769', '183272', '7327327', '6659537', '1130421', '12814582', '1194366', '15766776', '7507890', '3261010']"
34631931,Loved (House of Night Other World #1),,,4.3,35,128,Loved (House of Night Other World #1),[]
16172547,Railsea,376.0,2013.0,3.89,32,161,Railsea,"['6582496', '10799644', '12814594', '8198773', '944555', '1335568', '12887497', '13235961', '6993091', '920795', '432879', '9626382', '11487807', '12393566']"
2269324,"Hot Nights, Dark Desires (Includes: ACRO, #2.5)",336.0,,3.9,46,436,"Hot Nights, Dark Desires (Includes: ACRO, #2.5)","['4953254', '6614259', '1384536', '733349', '4314730', '1285709', '3407450', '2516463', '3108920', '6956725', '7191216', '744170', '2765973', '11270740', '4531220', '1654707', '2253942']"
