,book_id,author_id
897,30336,[17082.0]
898,30337,[17082.0]
899,30628,[1069006.0]
900,30764,"[17262.0, 17266.0, 164531.0, 17265.0, 17264.0]"
901,30978,[5369.0]
902,31313,[625.0]
903,31330,[7577.0]
904,31331,[7577.0]
905,31332,[7577.0]
906,31333,[7577.0]
907,31336,[7577.0]
908,31337,[7577.0]
909,31338,[7577.0]
910,31340,[7577.0]
911,31341,[7577.0]
912,31342,[7577.0]
913,31351,[589.0]
914,31352,[589.0]
915,31354,[589.0]
916,31357,[589.0]
917,31361,[589.0]
918,31481,"[17618.0, 546590.0]"
919,31482,"[17618.0, 546590.0]"
920,31484,"[17618.0, 546590.0]"
921,31486,"[17618.0, 546590.0]"
922,31644,[17740.0]
923,31754,"[17813.0, 285212.0]"
924,31983,[8476.0]
925,32000,"[7211475.0, 791967.0, 18019.0, 791968.0]"
926,32004,"[18019.0, 18022.0, 8269044.0]"
927,32460,[18253.0]
928,32626,[10366.0]
929,32627,[10366.0]
930,32628,[10366.0]
931,32636,[10366.0]
932,32639,[10366.0]
933,32767,"[9494.0, 33918.0, 406026.0]"
934,32769,[9494.0]
935,32831,"[696805.0, 27779.0, 168380.0]"
936,33024,"[6620.0, 323290.0, 3247126.0, 427704.0]"
937,33155,"[947.0, 18604.0]"
938,33441,[16218.0]
939,33453,[16218.0]
940,33454,[16218.0]
941,33455,"[16218.0, 748787.0]"
942,33456,[16218.0]
943,33457,[16218.0]
944,33458,[16218.0]
945,33459,[16218.0]
946,33482,"[66700.0, 2401.0, 1996705.0]"
947,33484,"[66700.0, 1034277.0, 1996705.0]"
948,33489,"[2991.0, 18837.0]"
949,33490,[9494.0]
950,33507,"[696805.0, 223300.0]"
951,33531,"[6988.0, 472667.0]"
952,33532,[6988.0]
953,33536,[18880.0]
954,33546,[8726.0]
955,33553,[8726.0]
956,33555,[8726.0]
957,33676,[3780.0]
958,33744,"[19005.0, 19012.0, 13635.0]"
959,33835,[1276004.0]
960,33956,[146374.0]
961,34084,"[3389.0, 7431.0]"
962,34262,"[6245.0, 6244.0, 337207.0]"
963,34263,"[6245.0, 6244.0, 337207.0]"
964,34264,"[1631.0, 2738043.0, 5255014.0]"
965,34268,"[5255014.0, 13290.0]"
966,34270,[19317.0]
967,34281,[4260.0]
968,34282,[4260.0]
969,34283,[4260.0]
970,34284,[4260.0]
971,34286,[4260.0]
972,34287,[4260.0]
973,34288,[4260.0]
974,34290,[4260.0]
975,34420,[19392.0]
976,34427,"[4263.0, 4260.0]"
977,34484,[1654.0]
978,34492,[1654.0]
979,34493,[1654.0]
980,34494,[1654.0]
981,34495,[1654.0]
982,34496,"[1654.0, 257685.0]"
983,34497,[1654.0]
984,34498,"[1654.0, 17162288.0]"
985,34499,[1654.0]
986,34501,[1654.0]
987,34502,[1654.0]
988,34503,"[1654.0, 19440.0]"
989,34504,[1654.0]
990,34506,[1654.0]
991,34507,[1654.0]
992,34508,"[19439.0, 1654.0]"
993,34509,"[1654.0, 19439.0, 202183.0, 19440.0]"
994,34510,[1654.0]
995,34511,[1654.0]
996,34515,"[1654.0, 10336.0, 19441.0]"
997,34517,[1654.0]
998,34519,[1654.0]
999,34522,[1654.0]
1000,34524,"[1654.0, 2542414.0]"
1001,34527,[1654.0]
1002,34528,[1654.0]
1003,34529,[1654.0]
1004,34532,[1654.0]
1005,34534,[1654.0]
1006,34539,[1654.0]
1007,34540,"[1654.0, 19440.0]"
1008,34541,[1654.0]
1009,34542,[1654.0]
1010,34605,[10366.0]
1011,34778,[7577.0]
1012,34791,[19651.0]
1013,34871,"[19710.0, 2751991.0, 10366.0]"
1014,34896,"[346732.0, 63924.0]"
1015,34897,[6252.0]
1016,34901,[19729.0]
1017,34908,[19733.0]
1018,34916,[9629.0]
1019,34917,[9629.0]
1020,34919,[9629.0]
1021,34941,"[9629.0, 3231.0]"
1022,34942,[9629.0]
1023,34988,[9629.0]
1024,35149,[11735.0]
1025,35156,[11735.0]
1026,35231,[6252.0]
1027,35232,[6252.0]
1028,35233,[6252.0]
1029,35234,[6252.0]
1030,35448,[8154.0]
1031,35729,[20248.0]
1032,35736,"[656983.0, 20255.0]"
1033,35806,[4735.0]
1034,35807,[4735.0]
1035,35808,[4735.0]
1036,35813,[7779.0]
1037,36020,"[6559160.0, 5773.0]"
1038,36157,[1276004.0]
1039,36159,[1276004.0]
1040,36161,[1276004.0]
1041,36164,[1276004.0]
1042,36313,"[9494.0, 6941.0]"
1043,36314,"[9494.0, 3524.0]"
1044,36315,"[9494.0, 20598.0, 12540.0]"
1045,36316,"[9494.0, 4947.0]"
1046,36317,"[9494.0, 10333.0]"
1047,36320,"[9494.0, 56943.0, 57720.0, 66700.0, 117570.0, 20598.0, 12540.0, 70167.0, 23001.0, 20602.0, 18253.0, 9016.0, 52310.0, 88014.0, 10089.0, 3389.0, 10088.0]"
1048,36321,"[9494.0, 380649.0, 1221698.0]"
1049,36609,[18880.0]
1050,37188,"[13663.0, 121656.0]"
1051,37190,"[13663.0, 121656.0]"
1052,37193,"[13663.0, 5466147.0]"
1053,37234,[20936.0]
1054,37235,[20936.0]
1055,37238,[20936.0]
1056,37240,[20936.0]
1057,37340,[1356336.0]
1058,37442,"[7025.0, 6543253.0]"
1059,37586,[10896.0]
1060,37591,[10896.0]
1061,37684,"[94838.0, 1069006.0, 524634.0]"
1062,37685,"[1069006.0, 25523.0]"
1063,37686,"[1069006.0, 25523.0]"
1064,38075,[79138.0]
1065,38522,"[4430.0, 1356336.0, 164485.0, 21665.0]"
1066,38529,[17059.0]
1067,38548,[17059.0]
1068,38562,[17059.0]
1069,38564,[21701.0]
1070,38568,[17059.0]
1071,38619,[21748.0]
1072,38657,[21770.0]
1073,38675,"[5255014.0, 21781.0]"
1074,38676,[5255014.0]
1075,38686,"[8164.0, 203838.0]"
1076,38690,"[8164.0, 180439.0]"
1077,38691,"[8164.0, 180439.0, 3170710.0]"
1078,39058,"[22018.0, 5735.0, 49216.0]"
1079,39063,[22018.0]
1080,39097,[22042.0]
1081,39302,[1356336.0]
1082,39303,[1356336.0]
1083,39304,[1356336.0]
1084,39305,[1356336.0]
1085,39306,[1356336.0]
1086,39307,[1356336.0]
1087,39309,[1356336.0]
1088,39346,[21701.0]
1089,39622,[21665.0]
1090,39623,[21665.0]
1091,39624,[21665.0]
1092,39672,[22303.0]
1093,39746,[19305.0]
1094,39747,"[19305.0, 23704.0]"
1095,40081,"[21616.0, 14474.0, 38120.0]"
1096,40157,[22542.0]
1097,40158,[22542.0]
1098,40159,[22542.0]
1099,40160,[1112988.0]
1100,40214,[9237.0]
1101,40217,[9237.0]
1102,40220,[9237.0]
1103,40222,[9237.0]
1104,40223,[9237.0]
1105,40271,[589.0]
1106,40287,[589.0]
1107,40290,[589.0]
1108,40303,[589.0]
1109,40304,[589.0]
1110,40372,"[10885.0, 651160.0, 20561.0, 3866857.0]"
1111,40376,[10885.0]
1112,40378,"[10885.0, 2485427.0]"
1113,40379,"[10885.0, 2485427.0]"
1114,40384,[10885.0]
1115,40385,[10885.0]
1116,40386,[10885.0]
1117,40387,[10885.0]
1118,40388,[10885.0]
1119,40395,"[10885.0, 22653.0]"
1120,40422,[10885.0]
1121,40423,"[10885.0, 142759.0]"
1122,40425,[10885.0]
1123,40491,[625.0]
1124,40866,[5376.0]
1125,40869,[5376.0]
1126,40885,[5376.0]
1127,40893,[5376.0]
1128,40992,[23069.0]
1129,40995,[23069.0]
1130,40996,[23069.0]
1131,40997,[23069.0]
1132,41122,[1858.0]
1133,41334,[23284.0]
1134,41337,[23284.0]
1135,41423,[5339.0]
1136,41424,[5339.0]
1137,41431,[5339.0]
1138,41534,[23417.0]
1139,41536,[23417.0]
1140,41537,[23417.0]
1141,41538,[23417.0]
1142,41539,[23417.0]
1143,41541,[23419.0]
1144,41575,[1831.0]
1145,41804,[16667.0]
1146,41865,[941441.0]
1147,41899,"[57983.0, 1077326.0, 14877156.0]"
1148,41905,[1077326.0]
1149,42140,[23704.0]
1150,42141,[23704.0]
1151,42143,[23704.0]
1152,42144,[23704.0]
1153,42145,"[23704.0, 10365.0]"
1154,42146,[23704.0]
1155,42147,[23704.0]
1156,42366,"[23821.0, 23822.0]"
1157,42432,[58.0]
1158,42668,[24009.0]
1159,42672,[656983.0]
1160,42898,[20248.0]
1161,42899,[20248.0]
1162,42900,[20248.0]
1163,43509,[1077326.0]
1164,43544,"[854076.0, 350820.0]"
1165,43545,[426944.0]
1166,43615,[3389.0]
1167,43758,[7577.0]
1168,43763,[7577.0]
1169,43780,"[7577.0, 375060.0, 5148.0, 115040.0, 461046.0, 479016.0]"
1170,43781,[7577.0]
1171,43782,[7577.0]
1172,43797,[7577.0]
1173,43805,[7577.0]
1174,43808,"[24648.0, 7577.0, 15087.0, 7457611.0]"
1175,43814,[7577.0]
1176,43815,[7577.0]
1177,43818,"[24648.0, 3222597.0, 5204504.0, 7457611.0, 7577.0]"
1178,43824,[7577.0]
1179,43884,[3441.0]
1180,43886,[3441.0]
1181,43887,[3441.0]
1182,43888,[3441.0]
1183,43889,[3441.0]
1184,43890,[3441.0]
1185,43892,[3441.0]
1186,43893,[3441.0]
1187,43907,"[8588.0, 8591.0]"
1188,43908,[8588.0]
1189,43915,"[8588.0, 9933.0, 4350009.0, 24684.0]"
1190,43916,[8588.0]
1191,43917,[8588.0]
1192,43919,[8588.0]
1193,44011,[11586.0]
1194,44170,[24818.0]
1195,44187,[15872.0]
1196,44190,[24827.0]
1197,44323,[9072.0]
1198,44325,[9072.0]
1199,44328,"[1112988.0, 9072.0, 4260.0, 24901.0, 28544.0, 25.0, 22548.0, 24902.0, 8596.0, 12991.0, 88685.0, 8185168.0, 22546.0, 11735.0, 54462.0, 8694.0, 4106.0]"
1200,44369,"[3995.0, 3142052.0]"
1201,44537,[23613.0]
1202,44601,[25027.0]
1203,44652,[25052.0]
1204,44659,[8732.0]
1205,44660,[8732.0]
1206,44687,[8732.0]
1207,44688,[8732.0]
1208,44689,"[8732.0, 11358.0]"
1209,44734,"[4698899.0, 1945379.0]"
1210,44930,[25205.0]
1211,45100,[25307.0]
1212,45101,[25307.0]
1213,45102,[25307.0]
1214,45106,[25307.0]
1215,45107,[25307.0]
1216,45108,[25307.0]
1217,45109,[25307.0]
1218,45110,[25307.0]
1219,45111,[25307.0]
1220,45112,[25307.0]
1221,45181,[7935185.0]
1222,45183,"[7935185.0, 55825.0]"
1223,45343,"[25422.0, 25421.0]"
1224,45432,[10896.0]
1225,45436,[10896.0]
1226,45480,"[3618.0, 178734.0]"
1227,45492,[3618.0]
1228,45685,"[3565.0, 279134.0]"
1229,45709,[25551.0]
1230,45978,[8349.0]
1231,46134,[3354.0]
1232,46202,[445303.0]
1233,46481,[7941.0]
1234,46486,[7941.0]
1235,46596,[8596.0]
1236,46777,[25422.0]
1237,46987,"[26359.0, 375916.0]"
1238,47068,"[12014.0, 601248.0]"
1239,47085,[26417.0]
1240,47212,[10746.0]
1241,47241,[26546.0]
1242,47315,"[6986.0, 504535.0]"
1243,47323,"[3873.0, 26615.0, 7728.0, 17027176.0]"
1244,47508,[4260.0]
1245,47510,[4260.0]
1246,47514,[4260.0]
1247,47520,[4260.0]
1248,47521,[4260.0]
1249,47525,[4260.0]
1250,47528,[4260.0]
1251,47530,"[8685.0, 22636.0, 215044.0, 299277.0, 1179800.0, 596797.0, 8687.0, 718924.0, 83405.0, 299363.0, 5816951.0, 20331.0, 87305.0, 110249.0, 3033685.0]"
1252,47536,[4260.0]
1253,47567,[4260.0]
1254,47570,[4260.0]
1255,47571,[4260.0]
1256,47572,[4260.0]
1257,47580,"[9558.0, 15497.0, 27206.0, 124933.0, 142679.0, 48325.0, 26764.0, 8185168.0, 4497.0, 8125999.0, 76288.0, 490342.0, 15116939.0, 56162.0, 3064456.0, 167606.0, 255580.0, 155759.0, 368349.0, 171921.0, 207766.0, 1159575.0, 23069.0]"
1258,47581,[4260.0]
1259,47587,[4260.0]
1260,47588,[9558.0]
1261,47613,[8347.0]
1262,47615,[8347.0]
1263,47617,[8347.0]
1264,47618,[8347.0]
1265,47619,[8347.0]
1266,47620,[8347.0]
1267,47621,[8347.0]
1268,47622,[8347.0]
1269,47624,[8347.0]
1270,47625,"[8347.0, 2837486.0]"
1271,47626,[8347.0]
1272,47627,"[8347.0, 2837486.0]"
1273,47628,[8347.0]
1274,47629,[8347.0]
1275,47642,"[8347.0, 2837486.0]"
1276,47645,[8347.0]
1277,47666,[8347.0]
1278,47699,"[1221698.0, 188344.0]"
1279,47701,"[1221698.0, 12537.0]"
1280,47708,"[9345.0, 26806.0]"
1281,47709,[9345.0]
1282,47728,[1221698.0]
1283,47755,[26819.0]
1284,47810,[26835.0]
1285,47870,[6206.0]
1286,47876,"[6206.0, 623693.0]"
1287,47878,[6206.0]
1288,47881,[6206.0]
1289,47887,[26875.0]
1290,47890,[26875.0]
1291,47891,[26875.0]
1292,47905,[26878.0]
1293,47906,[26878.0]
1294,47907,[26878.0]
1295,47916,[26878.0]
1296,47918,[26878.0]
1297,47920,[26878.0]
1298,47951,[26897.0]
1299,47952,[26897.0]
1300,47953,[26897.0]
1301,47954,[26897.0]
1302,47955,[26897.0]
1303,47956,[26897.0]
1304,47957,[26897.0]
1305,47958,[26897.0]
1306,47959,[26897.0]
1307,47970,[26906.0]
1308,47989,[1654.0]
1309,47990,[1654.0]
1310,47994,[1654.0]
1311,47998,[1654.0]
1312,48002,[1654.0]
1313,48037,[26930.0]
1314,48044,[426944.0]
1315,48318,"[1388082.0, 3860622.0]"
1316,48420,[4522.0]
1317,48430,"[4522.0, 18015.0]"
1318,48433,[4522.0]
1319,48435,[4522.0]
1320,48580,[4522.0]
1321,48722,[27379.0]
1322,49006,[27498.0]
1323,49011,[27500.0]
1324,49041,[941441.0]
1325,49047,[27528.0]
1326,49130,"[1077326.0, 2927.0]"
1327,49281,[27704.0]
1328,49314,"[1069006.0, 205248.0, 25523.0]"
1329,49329,[8185168.0]
1330,49384,[20513.0]
1331,49603,[27944.0]
1332,49604,[27944.0]
1333,49605,[27944.0]
1334,49606,[27944.0]
1335,49607,[27944.0]
1336,49609,[27944.0]
1337,49613,[27944.0]
1338,49614,[27944.0]
1339,49625,[27944.0]
1340,49771,"[1077326.0, 10917.0]"
1341,49852,"[1077326.0, 2927.0]"
1342,49890,[28083.0]
1343,49891,[656983.0]
1344,50001,"[14602227.0, 656983.0]"
1345,50027,[1023510.0]
1346,50035,[1630.0]
1347,50331,[16218.0]
1348,50715,[10359.0]
1349,50739,"[12694.0, 10359.0, 25.0, 28544.0]"
1350,50747,[28550.0]
1351,50748,[28550.0]
1352,50749,[28550.0]
1353,50750,[28550.0]
1354,50756,[28550.0]
1355,50781,[11859.0]
1356,50785,[28550.0]
1357,50787,"[28550.0, 28569.0, 28570.0]"
1358,50788,[28550.0]
1359,50789,[28550.0]
1360,50852,[205.0]
1361,50856,[205.0]
1362,50968,"[1077326.0, 2927.0]"
1363,51104,[4106.0]
1364,51105,[4106.0]
1365,51106,"[4106.0, 46137.0]"
1366,51286,[2614.0]
1367,51428,[2526.0]
1368,51429,"[28946.0, 1310149.0]"
1369,51464,[86404.0]
1370,51495,"[854076.0, 54545.0]"
1371,51948,[10442.0]
1372,52318,[29535.0]
1373,52357,"[4699102.0, 29574.0]"
1374,52358,"[4699102.0, 29574.0, 215333.0]"
1375,52628,"[10366.0, 2767108.0]"
1376,52629,[10366.0]
1377,52639,[10366.0]
1378,52640,[10366.0]
1379,53086,"[3602.0, 236242.0]"
1380,53132,[30033.0]
1381,53134,[30033.0]
1382,53135,[30033.0]
1383,53136,[30036.0]
1384,53168,[5816.0]
1385,53169,[12177.0]
1386,53367,[1069006.0]
1387,53538,[30279.0]
1388,53539,[30279.0]
1389,53541,"[30279.0, 89232.0]"
1390,53543,[30279.0]
1391,53546,[30279.0]
1392,53667,[30384.0]
1393,53726,[58.0]
1394,53732,[58.0]
1395,53747,[58.0]
1396,53806,"[566.0, 169609.0, 215818.0]"
1397,53812,"[566.0, 169609.0, 215818.0]"
1398,54356,[18684.0]
1399,54487,[4333.0]
1400,54607,[1630.0]
1401,55398,[31232.0]
1402,55399,[31232.0]
1403,55400,[31232.0]
1404,55401,"[31232.0, 4855830.0]"
1405,55442,[10089.0]
1406,55443,[31247.0]
1407,55451,"[31253.0, 203791.0]"
1408,55453,"[478745.0, 209.0, 4427.0]"
1409,55463,[31265.0]
1410,55776,[9685.0]
1411,55792,[1069006.0]
1412,56348,[13891.0]
1413,56400,"[1069006.0, 25523.0, 149738.0]"
1414,56886,"[17618.0, 546590.0]"
1415,57013,[989968.0]
1416,57017,[989968.0]
1417,57040,[989968.0]
1418,57041,[989968.0]
1419,57042,[989968.0]
1420,57064,[989968.0]
1421,57080,[989968.0]
1422,57081,[989968.0]
1423,57084,[989968.0]
1424,57096,[989968.0]
1425,57101,[989968.0]
1426,57124,[989968.0]
1427,57457,[32401.0]
1428,57498,[27528.0]
1429,57504,[27528.0]
1430,57687,[30279.0]
1431,57690,[30279.0]
1432,57691,[30279.0]
1433,57693,[30279.0]
1434,57704,[30279.0]
1435,57913,"[5752454.0, 2918.0]"
1436,57950,[23001.0]
1437,57972,[10885.0]
1438,57977,"[10885.0, 1630.0, 189648.0]"
1439,58068,[22543.0]
1440,58077,[17061.0]
1441,58085,[32665.0]
1442,58087,[32665.0]
1443,58092,[5329.0]
1444,58437,[32968.0]
1445,58889,[8596.0]
1446,58890,[8596.0]
1447,58891,[18684.0]
1448,58893,[8596.0]
1449,58894,[8596.0]
1450,58972,[17967.0]
1451,58978,[17967.0]
1452,59219,"[3389.0, 6941.0]"
1453,59250,"[33461.0, 65967.0, 26291.0]"
1454,59263,[33467.0]
1455,59264,[33467.0]
1456,59265,[33467.0]
1457,59266,[33467.0]
1458,59267,[33467.0]
1459,59268,[33467.0]
1460,59326,[33508.0]
1461,59389,[18684.0]
1462,59396,"[33546.0, 406026.0]"
1463,59571,"[8732.0, 11358.0]"
1464,59779,[155517.0]
1465,59819,[625.0]
1466,59822,[625.0]
1467,59829,[625.0]
1468,59830,[625.0]
1469,59833,"[625.0, 199275.0]"
1470,59919,"[874602.0, 389991.0]"
1471,59920,[874602.0]
1472,59921,[874602.0]
1473,60132,[16939.0]
1474,60133,[16939.0]
1475,60141,[16939.0]
1476,60147,[16939.0]
1477,60149,[16939.0]
1478,60154,[16939.0]
1479,60166,[3242.0]
1480,60177,[3242.0]
1481,60179,"[3242.0, 5044885.0]"
1482,60186,[16625.0]
1483,60188,[16625.0]
1484,60211,[23069.0]
1485,60212,[23069.0]
1486,60213,[23069.0]
1487,60214,[23069.0]
1488,60215,[23069.0]
1489,60400,[34049.0]
1490,60510,[445303.0]
1491,60738,[1967.0]
1492,60824,[589.0]
1493,60836,[20602.0]
1494,60837,[20602.0]
1495,60924,[29535.0]
1496,60925,[29535.0]
1497,60930,[29535.0]
1498,61146,"[34408.0, 34409.0]"
1499,61152,"[34408.0, 34410.0]"
1500,61642,[1654.0]
1501,61651,[1654.0]
1502,61653,[1654.0]
1503,61668,[1654.0]
1504,61823,"[34820.0, 4430.0]"
1505,61879,[16094.0]
1506,61881,[16094.0]
1507,61885,[16094.0]
1508,61886,[16094.0]
1509,61887,[16094.0]
1510,61890,[4841825.0]
1511,61893,[4841825.0]
1512,61894,[4841825.0]
1513,61898,[16094.0]
1514,61903,[16094.0]
1515,61904,[16094.0]
1516,61912,"[34854.0, 10318.0, 16094.0, 33876.0, 34853.0, 8659.0]"
1517,61913,[16094.0]
1518,61922,[26.0]
1519,61924,[26.0]
1520,61926,[26.0]
1521,61928,[26.0]
1522,61931,[26.0]
1523,61938,[26.0]
1524,61939,[1948907.0]
1525,61940,[26.0]
1526,61942,[26.0]
1527,61950,[26.0]
1528,61953,[26.0]
1529,61957,[26.0]
1530,61958,[26.0]
1531,61959,[26.0]
1532,61963,[26.0]
1533,61965,"[26.0, 11906.0, 34859.0]"
1534,61967,[26.0]
1535,61970,[26.0]
1536,61974,[26.0]
1537,61975,[26.0]
1538,61976,[26.0]
1539,61986,[3619.0]
1540,61994,[3619.0]
1541,61998,[3619.0]
1542,62004,[3619.0]
1543,62005,"[3619.0, 27075.0, 348401.0]"
1544,62012,[3619.0]
1545,62016,[3619.0]
1546,62017,[3619.0]
1547,62031,"[34878.0, 285212.0]"
1548,62032,"[34878.0, 285212.0]"
1549,62033,"[34878.0, 285212.0]"
1550,62233,[9629.0]
1551,62291,[346732.0]
1552,62292,[11586.0]
1553,62309,"[8476.0, 299142.0]"
1554,62313,"[8476.0, 299142.0]"
1555,62319,"[17064.0, 35022.0, 35023.0, 24009.0]"
1556,62479,[1023510.0]
1557,62482,[1023510.0]
1558,62485,[1023510.0]
1559,62530,[1654.0]
1560,62544,[20561.0]
1561,62547,[20561.0]
1562,62549,[20561.0]
1563,62552,[20561.0]
1564,62556,[20561.0]
1565,62562,[20561.0]
1566,62571,[20561.0]
1567,62831,[15620.0]
1568,63213,"[9494.0, 12540.0, 20598.0, 406026.0]"
1569,63339,"[20575.0, 196012.0]"
1570,63720,[1654.0]
1571,63952,"[9072.0, 3856217.0]"
1572,63953,[9072.0]
1573,64028,[6268.0]
1574,64105,[15590.0]
1575,64108,[36122.0]
1576,64144,[1654.0]
1577,64207,"[36122.0, 36175.0]"
1578,64216,[1654.0]
1579,64217,[1654.0]
1580,64218,[1654.0]
1581,64219,[1654.0]
1582,64221,[1654.0]
1583,64222,[1654.0]
1584,64225,"[1654.0, 10336.0, 19441.0]"
1585,64251,[36203.0]
1586,64305,"[1654.0, 19439.0]"
1587,64316,[2001324.0]
1588,64333,[1654.0]
1589,64385,[1654.0]
1590,64399,[65471.0]
1591,64401,[65471.0]
1592,64468,"[1654.0, 19439.0]"
1593,64701,[20560.0]
1594,64818,[26906.0]
1595,64819,[26906.0]
1596,65018,[4764.0]
1597,65091,[272814.0]
1598,65093,[272814.0]
1599,65094,[272814.0]
1600,65549,[37013.0]
1601,65567,"[49381.0, 37013.0]"
1602,65605,[1069006.0]
1603,65610,"[1069006.0, 25523.0]"
1604,65633,"[37048.0, 1098474.0, 1069006.0]"
1605,65636,"[1069006.0, 25523.0]"
1606,65640,"[1069006.0, 25523.0]"
1607,65641,"[1069006.0, 25523.0]"
1608,65645,"[1069006.0, 25523.0]"
1609,65659,"[37055.0, 319857.0]"
1610,65666,[37060.0]
1611,66084,"[25268.0, 1354902.0]"
1612,66311,[36344.0]
1613,66312,[36344.0]
1614,66313,[36344.0]
1615,66314,[36344.0]
1616,66315,[36344.0]
1617,66316,[36344.0]
1618,66317,[36344.0]
1619,66361,[7577.0]
1620,66584,[37557.0]
1621,66655,[20602.0]
1622,66657,"[24902.0, 26414.0]"
1623,66658,[20602.0]
1624,66659,[24902.0]
1625,66675,[1023510.0]
1626,66676,[1023510.0]
1627,66677,[1023510.0]
1628,66678,[1023510.0]
1629,66683,[1023510.0]
1630,66691,[32916.0]
1631,66692,[1023510.0]
1632,66693,[1023510.0]
1633,66694,[1023510.0]
1634,66695,[1023510.0]
1635,66717,[37613.0]
1636,66797,[656983.0]
1637,66902,[13608.0]
1638,66993,[13608.0]
1639,67513,[38066.0]
1640,67805,[20513.0]
1641,67939,"[656983.0, 25523.0]"
1642,67948,[346732.0]
1643,67954,"[8454.0, 8455.0, 346732.0]"
1644,67955,"[346732.0, 185359.0, 4659292.0, 150432.0, 70454.0, 725899.0, 74608.0, 2924742.0]"
1645,67956,[346732.0]
1646,67957,"[346732.0, 38313.0]"
1647,67961,[346732.0]
1648,68005,[1221698.0]
1649,68010,[14032.0]
1650,68020,[874602.0]
1651,68021,[874602.0]
1652,68022,[874602.0]
1653,68034,"[874602.0, 43001.0]"
1654,68041,[874602.0]
1655,68378,"[869.0, 868.0]"
1656,68380,"[869.0, 868.0]"
1657,68396,[1023510.0]
1658,68400,[38531.0]
1659,68418,[1023510.0]
1660,68423,[4105961.0]
1661,68427,[38550.0]
1662,68428,[38550.0]
1663,68429,[38550.0]
1664,68483,[16094.0]
1665,68485,[11889.0]
1666,68487,[25307.0]
1667,68488,[25307.0]
1668,68493,[25307.0]
1669,68494,[33918.0]
1670,68495,[33918.0]
1671,68496,[33918.0]
1672,68497,[33918.0]
1673,68498,[33918.0]
1674,68513,[38598.0]
1675,68582,[5376.0]
1676,68765,"[27.0, 272055.0]"
1677,68806,[8732.0]
1678,68833,"[9494.0, 406026.0]"
1679,68842,"[9494.0, 20598.0]"
1680,68843,[9494.0]
1681,68890,[38820.0]
1682,69136,[38951.0]
1683,69169,[38968.0]
1684,69173,[38968.0]
1685,69449,"[4699102.0, 39100.0]"
1686,69451,"[4699102.0, 6890841.0]"
1687,69456,"[4699102.0, 1510193.0, 21187.0, 2946202.0]"
1688,69833,[39301.0]
1689,70453,"[8164.0, 78071.0, 433174.0]"
1690,70533,[656983.0]
1691,70581,[22548.0]
1692,70582,[22548.0]
1693,70583,[22548.0]
1694,70585,[22548.0]
1695,70587,[22548.0]
1696,70746,"[566.0, 24758.0]"
1697,70825,"[696805.0, 78071.0, 433174.0]"
1698,70946,"[15619.0, 38449.0, 262689.0]"
1699,70947,[3618.0]
1700,70949,[3618.0]
1701,70956,[40119.0]
1702,70985,"[6988.0, 2868705.0]"
1703,70988,[7577.0]
1704,71054,[40173.0]
1705,71214,[40118.0]
1706,71303,[33918.0]
1707,71304,[33918.0]
1708,71321,[40330.0]
1709,71365,"[15873.0, 25355.0]"
1710,71366,"[15873.0, 25355.0]"
1711,71370,"[15873.0, 25355.0]"
1712,71409,[27528.0]
1713,71413,[27528.0]
1714,71419,[40397.0]
1715,71629,[3780.0]
1716,71643,"[1077326.0, 2927.0]"
1717,71811,[40563.0]
1718,71840,[40577.0]
1719,71894,"[40593.0, 6261.0]"
1720,71896,[39852.0]
1721,72192,"[1077326.0, 2927.0]"
1722,72193,[1077326.0]
1723,72230,[40823.0]
1724,72286,[40881.0]
1725,72473,[10082.0]
1726,72485,"[6988.0, 288119.0]"
1727,72544,[41032.0]
1728,72625,"[4430.0, 17064.0, 2514.0, 11858.0]"
1729,72878,[19558.0]
1730,73574,"[41661.0, 1221698.0, 1582.0]"
1731,73906,[28083.0]
1732,73928,[28083.0]
1733,73930,[28083.0]
1734,73931,[28083.0]
1735,73932,[28083.0]
1736,73934,[28083.0]
1737,74010,[41942.0]
1738,74043,[7742.0]
1739,74045,[7742.0]
1740,74046,[7742.0]
1741,74107,[9320.0]
1742,74270,[42110.0]
1743,74271,[42110.0]
1744,74273,[42110.0]
1745,74274,[42110.0]
1746,74275,[42110.0]
1747,74291,[65471.0]
1748,74297,[65471.0]
1749,74377,[656983.0]
1750,74455,[22369.0]
1751,74586,[1630.0]
1752,74731,[16218.0]
1753,74952,"[42508.0, 7376837.0]"
1754,74998,[10657.0]
1755,75013,[42540.0]
1756,76079,[4594585.0]
1757,76566,"[89977.0, 282609.0, 20559.0]"
1758,76620,[7717.0]
1759,76658,[8516.0]
1760,76659,[8516.0]
1761,76660,[8516.0]
1762,76661,[8516.0]
1763,76664,[8516.0]
1764,76667,[8516.0]
1765,76668,[8516.0]
1766,76684,[16667.0]
